t              nodalLine_nextTo_Loop_Port2.fdtd_Wire probe_port1_Wz_35_40_78_s7.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.19566465494277180E-009   0.548830492E-008   0.297244640E-006  -0.679250832E-006  -0.744591304E-007  -0.604791694E-006
   0.19720532151712433E-009   0.558265878E-008   0.285521480E-006  -0.689271417E-006  -0.756489626E-007  -0.613622433E-006
   0.19874598809147687E-009   0.569123726E-008   0.278131807E-006  -0.694987591E-006  -0.877043433E-007  -0.607283255E-006
   0.20028665466582940E-009   0.577730619E-008   0.300825008E-006  -0.702013040E-006  -0.103991333E-006  -0.598021700E-006
   0.20182732124018193E-009   0.578867310E-008   0.330345614E-006  -0.716052682E-006  -0.115283946E-006  -0.600768715E-006
   0.20336798781453447E-009   0.575960435E-008   0.330621248E-006  -0.738302106E-006  -0.117099582E-006  -0.621202503E-006
   0.20490865438888700E-009   0.579765480E-008   0.311384952E-006  -0.764528465E-006  -0.113183653E-006  -0.651344806E-006
   0.20644932096323954E-009   0.594443694E-008   0.312548082E-006  -0.788226941E-006  -0.111854483E-006  -0.676372451E-006
   0.20798998753759207E-009   0.611390671E-008   0.340593886E-006  -0.805484490E-006  -0.118524561E-006  -0.686959936E-006
   0.20953065411194460E-009   0.620747009E-008   0.360969494E-006  -0.817966225E-006  -0.131256186E-006  -0.686710052E-006
   0.21107132068629714E-009   0.623841023E-008   0.355788615E-006  -0.831569537E-006  -0.142943605E-006  -0.688625960E-006
   0.21261198726064967E-009   0.629272146E-008   0.349870390E-006  -0.851598656E-006  -0.147483405E-006  -0.704115223E-006
   0.21415265383500220E-009   0.640805498E-008   0.365349223E-006  -0.878427500E-006  -0.144501257E-006  -0.733926242E-006
   0.21569332040935474E-009   0.655515953E-008   0.384874397E-006  -0.907389904E-006  -0.139395496E-006  -0.767994379E-006
   0.21723398698370727E-009   0.671515066E-008   0.384646029E-006  -0.932847115E-006  -0.139233109E-006  -0.793613992E-006
   0.21877465355805981E-009   0.689927449E-008   0.377812057E-006  -0.952715595E-006  -0.147443387E-006  -0.805272180E-006
   0.22031532013241234E-009   0.708866388E-008   0.392358032E-006  -0.969730763E-006  -0.160947394E-006  -0.808783398E-006
   0.22185598670676487E-009   0.722956983E-008   0.421190919E-006  -0.988880970E-006  -0.172211941E-006  -0.816669058E-006
   0.22339665328111741E-009   0.732049044E-008   0.430916231E-006  -0.101341129E-005  -0.175254314E-006  -0.838157007E-006
   0.22493731985546994E-009   0.744538609E-008   0.416747326E-006  -0.104238734E-005  -0.170811305E-006  -0.871576049E-006
   0.22647798642982248E-009   0.767130626E-008   0.411984217E-006  -0.107143478E-005  -0.165895912E-006  -0.905538855E-006
   0.22801865300417501E-009   0.795089861E-008   0.435294595E-006  -0.109615519E-005  -0.167915147E-006  -0.928240070E-006
   0.22955931957852754E-009   0.818034351E-008   0.462115594E-006  -0.111578936E-005  -0.178650922E-006  -0.937138452E-006
   0.23109998615288008E-009   0.833097236E-008   0.465777759E-006  -0.113414762E-005  -0.193254991E-006  -0.940892619E-006
   0.23264065272723261E-009   0.846673220E-008   0.459045879E-006  -0.115672015E-005  -0.204497255E-006  -0.952222877E-006
   0.23418131930158514E-009   0.864282690E-008   0.469244611E-006  -0.118620324E-005  -0.208273477E-006  -0.977929744E-006
   0.23572198587593768E-009   0.885079210E-008   0.492228082E-006  -0.122029019E-005  -0.206300939E-006  -0.101398928E-005
   0.23726265245029021E-009   0.907092801E-008   0.502695173E-006  -0.125361021E-005  -0.204580900E-006  -0.104902927E-005
   0.23880331902464275E-009   0.931287047E-008   0.500065141E-006  -0.128200418E-005  -0.208854004E-006  -0.107315020E-005
   0.24034398559899528E-009   0.957161639E-008   0.509511835E-006  -0.130555816E-005  -0.220044996E-006  -0.108551319E-005
   0.24188465217334781E-009   0.979765780E-008   0.536593859E-006  -0.132822561E-005  -0.233171676E-006  -0.109505390E-005
