t              nodalLine_nextTo_Loop_Port2.fdtd_Bulk probe_port2_Jz_24_39_80__25_40_80.dat
   0.61688289637075455E-008  -0.356816798E-010
   0.61703696302818981E-008  -0.210557793E-009
   0.61719102968562506E-008  -0.193419503E-009
   0.61734509634306031E-008  -0.773923148E-010
   0.61749916300049557E-008  -0.523376897E-010
   0.61765322965793082E-008  -0.932987021E-010
   0.61780729631536607E-008  -0.694564406E-010
   0.61796136297280133E-008  -0.178541626E-010
   0.61811542963023658E-008  -0.778337395E-010
   0.61826949628767183E-008  -0.203685957E-009
   0.61842356294510709E-008  -0.186300753E-009
   0.61857762960254234E-008  -0.897060204E-011
   0.61873169625997759E-008   0.685140833E-010
   0.61888576291741285E-008  -0.847677484E-010
   0.61903982957484810E-008  -0.234061659E-009
   0.61919389623228335E-008  -0.153233870E-009
   0.61934796288971861E-008   0.888178420E-011
   0.61950202954715386E-008  -0.322053495E-011
   0.61965609620458911E-008  -0.132439837E-009
   0.61981016286202437E-008  -0.149553259E-009
   0.61996422951945962E-008  -0.548947554E-010
   0.62011829617689487E-008  -0.411759515E-010
   0.62027236283433013E-008  -0.131478828E-009
   0.62042642949176538E-008  -0.140190082E-009
   0.62058049614920063E-008  -0.181294979E-010
   0.62073456280663589E-008   0.253184140E-010
   0.62088862946407114E-008  -0.125416122E-009
   0.62104269612150639E-008  -0.247659671E-009
   0.62119676277894165E-008  -0.120712329E-009
   0.62135082943637690E-008   0.793907162E-010
   0.62150489609381215E-008   0.415241175E-010
   0.62165896275124741E-008  -0.168073555E-009
   0.62181302940868266E-008  -0.223300489E-009
   0.62196709606611791E-008  -0.770352671E-010
   0.62212116272355317E-008   0.501287900E-011
   0.62227522938098842E-008  -0.773194841E-010
   0.62242929603842367E-008  -0.122932775E-009
   0.62258336269585893E-008  -0.287858626E-010
   0.62273742935329418E-008   0.103170805E-010
   0.62289149601072943E-008  -0.141429979E-009
   0.62304556266816469E-008  -0.266735967E-009
   0.62319962932559994E-008  -0.119301902E-009
   0.62335369598303519E-008   0.126995303E-009
   0.62350776264047045E-008   0.100575548E-009
   0.62366182929790570E-008  -0.170423675E-009
   0.62381589595534095E-008  -0.287512236E-009
   0.62396996261277621E-008  -0.118118848E-009
   0.62412402927021146E-008   0.330846461E-010
   0.62427809592764671E-008  -0.286455304E-010
   0.62443216258508197E-008  -0.105011111E-009
   0.62458622924251722E-008  -0.299564817E-010
   0.62474029589995247E-008   0.145963241E-010
   0.62489436255738773E-008  -0.144792622E-009
   0.62504842921482298E-008  -0.296768832E-009
   0.62520249587225823E-008  -0.149096735E-009
   0.62535656252969349E-008   0.150462753E-009
   0.62551062918712874E-008   0.172375891E-009
   0.62566469584456399E-008  -0.132509115E-009
   0.62581876250199925E-008  -0.331189298E-009
   0.62597282915943450E-008  -0.176649806E-009
   0.62612689581686976E-008   0.391491284E-010
   0.62628096247430501E-008   0.133741906E-010
   0.62643502913174026E-008  -0.974686998E-010
   0.62658909578917552E-008  -0.451727544E-010
   0.62674316244661077E-008   0.352127216E-010
   0.62689722910404602E-008  -0.974065273E-010
   0.62705129576148128E-008  -0.294226865E-009
   0.62720536241891653E-008  -0.214161133E-009
   0.62735942907635178E-008   0.932640631E-010
   0.62751349573378704E-008   0.204725126E-009
   0.62766756239122229E-008  -0.404458689E-010
   0.62782162904865754E-008  -0.285785617E-009
   0.62797569570609280E-008  -0.210430784E-009
   0.62812976236352805E-008  -0.599875705E-011
   0.62828382902096330E-008  -0.382804899E-011
   0.62843789567839856E-008  -0.114729559E-009
   0.62859196233583381E-008  -0.530988586E-010
   0.62874602899326906E-008   0.938289446E-010
   0.62890009565070432E-008   0.540012479E-011
   0.62905416230813957E-008  -0.267471378E-009
   0.62920822896557482E-008  -0.320719451E-009
   0.62936229562301008E-008  -0.383142407E-010
   0.62951636228044533E-008   0.203700168E-009
   0.62967042893788058E-008   0.967528280E-010
   0.62982449559531584E-008  -0.164698477E-009
   0.62997856225275109E-008  -0.223854713E-009
   0.63013262891018634E-008  -0.996713823E-010
   0.63028669556762160E-008  -0.650413057E-010
   0.63044076222505685E-008  -0.126993527E-009
   0.63059482888249210E-008  -0.453965754E-010
   0.63074889553992736E-008   0.147370116E-009
   0.63090296219736261E-008   0.110791376E-009
   0.63105702885479786E-008  -0.212391882E-009
   0.63121109551223312E-008  -0.408011402E-009
   0.63136516216966837E-008  -0.191135996E-009
   0.63151922882710362E-008   0.159896985E-009
   0.63167329548453888E-008   0.214697593E-009
   0.63182736214197413E-008  -0.196429539E-010
   0.63198142879940938E-008  -0.198205896E-009
   0.63213549545684464E-008  -0.179468884E-009
   0.63228956211427989E-008  -0.139326772E-009
   0.63244362877171514E-008  -0.156063606E-009
   0.63259769542915040E-008  -0.546265255E-010
   0.63275176208658565E-008   0.182303950E-009
   0.63290582874402090E-008   0.218861373E-009
   0.63305989540145616E-008  -0.121744392E-009
   0.63321396205889141E-008  -0.460310901E-009
   0.63336802871632666E-008  -0.348176599E-009
   0.63352209537376192E-008   0.759712293E-010
   0.63367616203119717E-008   0.295138136E-009
   0.63383022868863242E-008   0.127684530E-009
   0.63398429534606768E-008  -0.134562583E-009
   0.63413836200350293E-008  -0.232457609E-009
   0.63429242866093818E-008  -0.223096208E-009
   0.63444649531837344E-008  -0.199257499E-009
   0.63460056197580869E-008  -0.618278762E-010
   0.63475462863324394E-008   0.205837125E-009
   0.63490869529067920E-008   0.296395797E-009
   0.63506276194811445E-008  -0.308020276E-010
   0.63521682860554970E-008  -0.464371652E-009
   0.63537089526298496E-008  -0.465586680E-009
   0.63552496192042021E-008  -0.252207144E-010
   0.63567902857785546E-008   0.322163629E-009
   0.63583309523529072E-008   0.239669617E-009
   0.63598716189272597E-008  -0.582076609E-010
   0.63614122855016123E-008  -0.241378473E-009
   0.63629529520759648E-008  -0.272891043E-009
   0.63644936186503173E-008  -0.240422793E-009
   0.63660342852246699E-008  -0.932729449E-010
   0.63675749517990224E-008   0.188467908E-009
   0.63691156183733749E-008   0.339387185E-009
   0.63706562849477275E-008   0.752606866E-010
   0.63721969515220800E-008  -0.402039291E-009
   0.63737376180964325E-008  -0.536534372E-009
   0.63752782846707851E-008  -0.154816604E-009
   0.63768189512451376E-008   0.282732060E-009
   0.63783596178194901E-008   0.318415516E-009
   0.63799002843938427E-008   0.391509047E-010
   0.63814409509681952E-008  -0.206270556E-009
   0.63829816175425477E-008  -0.295536040E-009
   0.63845222841169003E-008  -0.285641732E-009
   0.63860629506912528E-008  -0.144048329E-009
   0.63876036172656053E-008   0.151302970E-009
   0.63891442838399579E-008   0.360451224E-009
   0.63906849504143104E-008   0.170285119E-009
   0.63922256169886629E-008  -0.313349346E-009
   0.63937662835630155E-008  -0.559222002E-009
   0.63953069501373680E-008  -0.268489231E-009
   0.63968476167117205E-008   0.209947615E-009
   0.63983882832860731E-008   0.353509222E-009
   0.63999289498604256E-008   0.119154464E-009
   0.64014696164347781E-008  -0.158031810E-009
   0.64030102830091307E-008  -0.287151636E-009
   0.64045509495834832E-008  -0.299724690E-009
   0.64060916161578357E-008  -0.181927362E-009
   0.64076322827321883E-008   0.948148227E-010
   0.64091729493065408E-008   0.330643957E-009
   0.64107136158808933E-008   0.221255902E-009
   0.64122542824552459E-008  -0.203062456E-009
   0.64137949490295984E-008  -0.501493957E-009
   0.64153356156039509E-008  -0.335550254E-009
   0.64168762821783035E-008   0.940119094E-010
   0.64184169487526560E-008   0.315612425E-009
   0.64199576153270085E-008   0.176608950E-009
   0.64214982819013611E-008  -0.817941270E-010
   0.64230389484757136E-008  -0.241687559E-009
   0.64245796150500661E-008  -0.287560198E-009
   0.64261202816244187E-008  -0.212207141E-009
   0.64276609481987712E-008   0.166302527E-010
   0.64292016147731237E-008   0.256537902E-009
   0.64307422813474763E-008   0.240166997E-009
   0.64322829479218288E-008  -0.754170060E-010
   0.64338236144961813E-008  -0.383437282E-009
   0.64353642810705339E-008  -0.361588093E-009
   0.64369049476448864E-008  -0.486650720E-010
   0.64384456142192389E-008   0.218459917E-009
   0.64399862807935915E-008   0.210341966E-009
   0.64415269473679440E-008   0.142179601E-010
   0.64430676139422965E-008  -0.169769976E-009
   0.64446082805166491E-008  -0.256594745E-009
   0.64461489470910016E-008  -0.229704256E-009
   0.64476896136653541E-008  -0.678319623E-010
   0.64492302802397067E-008   0.151072044E-009
   0.64507709468140592E-008   0.225757191E-009
   0.64523116133884117E-008   0.493116659E-010
   0.64538522799627643E-008  -0.227792896E-009
   0.64553929465371168E-008  -0.340651951E-009
   0.64569336131114693E-008  -0.186986426E-009
   0.64584742796858219E-008   0.754312168E-010
   0.64600149462601744E-008   0.203794315E-009
   0.64615556128345270E-008   0.116351373E-009
   0.64630962794088795E-008  -0.701838587E-010
   0.64646369459832320E-008  -0.210498285E-009
   0.64661776125575846E-008  -0.241158205E-009
   0.64677182791319371E-008  -0.147831969E-009
   0.64692589457062896E-008   0.367030850E-010
   0.64707996122806422E-008   0.186023641E-009
   0.64723402788549947E-008   0.152919455E-009
   0.64738809454293472E-008  -0.655298038E-010
   0.64754216120036998E-008  -0.285684365E-009
   0.64769622785780523E-008  -0.296520142E-009
   0.64785029451524048E-008  -0.758006991E-010
   0.64800436117267574E-008   0.165329084E-009
   0.64815842783011099E-008   0.200614636E-009
   0.64831249448754624E-008   0.311644044E-010
   0.64846656114498150E-008  -0.160252256E-009
   0.64862062780241675E-008  -0.241573872E-009
   0.64877469445985200E-008  -0.202206252E-009
   0.64892876111728726E-008  -0.624851282E-010
   0.64908282777472251E-008   0.124828148E-009
   0.64923689443215776E-008   0.215177209E-009
   0.64939096108959302E-008   0.776694264E-010
   0.64954502774702827E-008  -0.207045048E-009
   0.64969909440446352E-008  -0.362902597E-009
   0.64985316106189878E-008  -0.209400497E-009
   0.65000722771933403E-008   0.104769526E-009
   0.65016129437676928E-008   0.255440114E-009
   0.65031536103420454E-008   0.122948762E-009
   0.65046942769163979E-008  -0.108983045E-009
   0.65062349434907504E-008  -0.237417197E-009
   0.65077756100651030E-008  -0.236671127E-009
   0.65093162766394555E-008  -0.135912614E-009
   0.65108569432138080E-008   0.630038244E-010
   0.65123976097881606E-008   0.246121346E-009
   0.65139382763625131E-008   0.191040073E-009
   0.65154789429368656E-008  -0.130157218E-009
   0.65170196095112182E-008  -0.405236733E-009
   0.65185602760855707E-008  -0.315630189E-009
   0.65201009426599232E-008   0.530526734E-010
   0.65216416092342758E-008   0.300069303E-009
   0.65231822758086283E-008   0.198095762E-009
   0.65247229423829808E-008  -0.785362886E-010
   0.65262636089573334E-008  -0.251986876E-009
   0.65278042755316859E-008  -0.259209543E-009
   0.65293449421060384E-008  -0.160646607E-009
   0.65308856086803910E-008   0.350794949E-010
   0.65324262752547435E-008   0.250217624E-009
   0.65339669418290960E-008   0.245634624E-009
   0.65355076084034486E-008  -0.795417066E-010
   0.65370482749778011E-008  -0.420882884E-009
   0.65385889415521536E-008  -0.375475651E-009
   0.65401296081265062E-008   0.261799471E-010
   0.65416702747008587E-008   0.333368888E-009
   0.65432109412752112E-008   0.238824072E-009
   0.65447516078495638E-008  -0.820072898E-010
   0.65462922744239163E-008  -0.275857559E-009
   0.65478329409982688E-008  -0.249553267E-009
   0.65493736075726214E-008  -0.131127109E-009
   0.65509142741469739E-008   0.232631692E-010
   0.65524549407213264E-008   0.202998507E-009
   0.65539956072956790E-008   0.239538167E-009
   0.65555362738700315E-008  -0.242366127E-010
   0.65570769404443841E-008  -0.377440301E-009
   0.65586176070187366E-008  -0.396003230E-009
   0.65601582735930891E-008  -0.189146476E-010
   0.65616989401674417E-008   0.321620064E-009
   0.65632396067417942E-008   0.257131205E-009
   0.65647802733161467E-008  -0.696083191E-010
   0.65663209398904993E-008  -0.270365064E-009
   0.65678616064648518E-008  -0.226240360E-009
   0.65694022730392043E-008  -0.106325615E-009
   0.65709429396135569E-008  -0.304822834E-011
   0.65724836061879094E-008   0.134306788E-009
   0.65740242727622619E-008   0.220644836E-009
   0.65755649393366145E-008   0.511413134E-010
   0.65771056059109670E-008  -0.296466851E-009
   0.65786462724853195E-008  -0.411649381E-009
   0.65801869390596721E-008  -0.100982334E-009
   0.65817276056340246E-008   0.281946910E-009
   0.65832682722083771E-008   0.292239122E-009
   0.65848089387827297E-008  -0.245137244E-010
   0.65863496053570822E-008  -0.262961208E-009
   0.65878902719314347E-008  -0.230038211E-009
   0.65894309385057873E-008  -0.931237309E-010
   0.65909716050801398E-008  -0.612132567E-011
   0.65925122716544923E-008   0.854889493E-010
   0.65940529382288449E-008   0.182893700E-009
   0.65955936048031974E-008   0.971134284E-010
   0.65971342713775499E-008  -0.209357864E-009
   0.65986749379519025E-008  -0.398085120E-009
   0.66002156045262550E-008  -0.175230497E-009
   0.66017562711006075E-008   0.226840768E-009
   0.66032969376749601E-008   0.319410276E-009
   0.66048376042493126E-008   0.238102871E-010
   0.66063782708236651E-008  -0.261788813E-009
   0.66079189373980177E-008  -0.246277665E-009
   0.66094596039723702E-008  -0.708730852E-010
   0.66110002705467227E-008   0.241016096E-010
   0.66125409371210753E-008   0.522781818E-010
   0.66140816036954278E-008   0.110588871E-009
   0.66156222702697803E-008   0.940580946E-010
   0.66171629368441329E-008  -0.119804611E-009
   0.66187036034184854E-008  -0.330715011E-009
   0.66202442699928379E-008  -0.214420481E-009
   0.66217849365671905E-008   0.149405821E-009
   0.66233256031415430E-008   0.305714565E-009
   0.66248662697158955E-008   0.600799410E-010
   0.66264069362902481E-008  -0.246817677E-009
   0.66279476028646006E-008  -0.248757459E-009
   0.66294882694389531E-008  -0.404192235E-010
   0.66310289360133057E-008   0.645599130E-010
   0.66325696025876582E-008   0.231956676E-010
   0.66341102691620107E-008   0.169890768E-010
   0.66356509357363633E-008   0.539159828E-010
   0.66371916023107158E-008  -0.359463570E-010
   0.66387322688850683E-008  -0.215560902E-009
   0.66402729354594209E-008  -0.205218953E-009
   0.66418136020337734E-008   0.554578605E-010
   0.66433542686081259E-008   0.229089636E-009
   0.66448949351824785E-008   0.664357458E-010
   0.66464356017568310E-008  -0.198642880E-009
   0.66479762683311835E-008  -0.204916972E-009
   0.66495169349055361E-008  -0.185806925E-011
   0.66510576014798886E-008   0.826574365E-010
   0.66525982680542411E-008  -0.237037057E-010
   0.66541389346285937E-008  -0.831335001E-010
   0.66556796012029462E-008   0.540367751E-011
   0.66572202677772988E-008   0.490203433E-010
   0.66587609343516513E-008  -0.686206647E-010
   0.66603016009260038E-008  -0.160966351E-009
   0.66618422675003564E-008  -0.567936809E-010
   0.66633829340747089E-008   0.900151065E-010
   0.66649236006490614E-008   0.483204587E-010
   0.66664642672234140E-008  -0.100463637E-009
   0.66680049337977665E-008  -0.104172670E-009
   0.66695456003721190E-008   0.277005086E-010
   0.66710862669464716E-008   0.472759609E-010
   0.66726269335208241E-008  -0.957989243E-010
   0.66741676000951766E-008  -0.158639324E-009
   0.66757082666695292E-008  -0.130881972E-010
   0.66772489332438817E-008   0.132704514E-009
   0.66787895998182342E-008   0.624211793E-010
   0.66803302663925868E-008  -0.117623244E-009
   0.66818709329669393E-008  -0.163471015E-009
   0.66834115995412918E-008  -0.589821525E-010
   0.66849522661156444E-008   0.189963600E-010
   0.66864929326899969E-008   0.124060762E-010
   0.66880335992643494E-008   0.209006146E-010
   0.66895742658387020E-008   0.517275112E-010
   0.66911149324130545E-008  -0.184705584E-010
   0.66926555989874070E-008  -0.178168591E-009
   0.66941962655617596E-008  -0.210551576E-009
   0.66957369321361121E-008  -0.113118404E-010
   0.66972775987104646E-008   0.204380513E-009
   0.66988182652848172E-008   0.171183956E-009
   0.67003589318591697E-008  -0.703792580E-010
   0.67018995984335222E-008  -0.247300846E-009
   0.67034402650078748E-008  -0.206181738E-009
   0.67049809315822273E-008  -0.362412322E-010
   0.67065215981565798E-008   0.112819976E-009
   0.67080622647309324E-008   0.169990244E-009
   0.67096029313052849E-008   0.101724851E-009
   0.67111435978796374E-008  -0.946798195E-010
   0.67126842644539900E-008  -0.291631608E-009
   0.67142249310283425E-008  -0.271711542E-009
   0.67157655976026950E-008   0.107185372E-010
   0.67173062641770476E-008   0.295617752E-009
   0.67188469307514001E-008   0.277292855E-009
   0.67203875973257526E-008  -0.370121711E-010
   0.67219282639001052E-008  -0.336815020E-009
   0.67234689304744577E-008  -0.351377594E-009
   0.67250095970488102E-008  -0.923563448E-010
   0.67265502636231628E-008   0.214107843E-009
   0.67280909301975153E-008   0.331052519E-009
   0.67296315967718678E-008   0.160898850E-009
   0.67311722633462204E-008  -0.185259807E-009
   0.67327129299205729E-008  -0.429082547E-009
   0.67342535964949254E-008  -0.330871330E-009
   0.67357942630692780E-008   0.622932816E-010
   0.67373349296436305E-008   0.404725142E-009
   0.67388755962179830E-008   0.365339758E-009
   0.67404162627923356E-008  -0.347526452E-010
   0.67419569293666881E-008  -0.432663683E-009
   0.67434975959410406E-008  -0.472716977E-009
   0.67450382625153932E-008  -0.123911548E-009
   0.67465789290897457E-008   0.315175441E-009
   0.67481195956640982E-008   0.473171724E-009
   0.67496602622384508E-008   0.203300488E-009
   0.67512009288128033E-008  -0.281602297E-009
   0.67527415953871558E-008  -0.560874014E-009
   0.67542822619615084E-008  -0.370711462E-009
   0.67558229285358609E-008   0.136459732E-009
   0.67573635951102135E-008   0.513509235E-009
   0.67589042616845660E-008   0.421508162E-009
   0.67604449282589185E-008  -0.657962573E-010
   0.67619855948332711E-008  -0.526078736E-009
   0.67635262614076236E-008  -0.555132829E-009
   0.67650669279819761E-008  -0.118177468E-009
   0.67666075945563287E-008   0.413194812E-009
   0.67681482611306812E-008   0.573692205E-009
   0.67696889277050337E-008   0.208423501E-009
   0.67712295942793863E-008  -0.374399178E-009
   0.67727702608537388E-008  -0.656790178E-009
   0.67743109274280913E-008  -0.378008735E-009
   0.67758515940024439E-008   0.216175522E-009
   0.67773922605767964E-008   0.598731731E-009
   0.67789329271511489E-008   0.440103065E-009
   0.67804735937255015E-008  -0.117196919E-009
   0.67820142602998540E-008  -0.598269878E-009
   0.67835549268742065E-008  -0.590482330E-009
   0.67850955934485591E-008  -0.865867378E-010
   0.67866362600229116E-008   0.487460738E-009
   0.67881769265972641E-008   0.622939922E-009
   0.67897175931716167E-008   0.186453519E-009
   0.67912582597459692E-008  -0.441353620E-009
   0.67927989263203217E-008  -0.701362524E-009
   0.67943395928946743E-008  -0.362604169E-009
   0.67958802594690268E-008   0.270738099E-009
   0.67974209260433793E-008   0.641556142E-009
   0.67989615926177319E-008   0.437438530E-009
   0.68005022591920844E-008  -0.156049396E-009
   0.68020429257664369E-008  -0.634990727E-009
   0.68035835923407895E-008  -0.594368998E-009
   0.68051242589151420E-008  -0.572697445E-010
   0.68066649254894945E-008   0.522817345E-009
   0.68082055920638471E-008   0.632091712E-009
   0.68097462586381996E-008   0.164199321E-009
   0.68112869252125521E-008  -0.466279459E-009
   0.68128275917869047E-008  -0.703288094E-009
   0.68143682583612572E-008  -0.348386209E-009
   0.68159089249356097E-008   0.283293389E-009
   0.68174495915099623E-008   0.649023946E-009
   0.68189902580843148E-008   0.438291181E-009
   0.68205309246586673E-008  -0.167830194E-009
   0.68220715912330199E-008  -0.649016840E-009
   0.68236122578073724E-008  -0.588570970E-009
   0.68251529243817249E-008  -0.341984219E-010
   0.68266935909560775E-008   0.533454170E-009
   0.68282342575304300E-008   0.615031581E-009
   0.68297749241047825E-008   0.141312739E-009
   0.68313155906791351E-008  -0.464090988E-009
   0.68328562572534876E-008  -0.676351419E-009
   0.68343969238278401E-008  -0.327894156E-009
   0.68359375904021927E-008   0.276635603E-009
   0.68374782569765452E-008   0.627942143E-009
   0.68390189235508977E-008   0.422623714E-009
   0.68405595901252503E-008  -0.172775572E-009
   0.68421002566996028E-008  -0.636596553E-009
   0.68436409232739553E-008  -0.552297763E-009
   0.68451815898483079E-008  -0.164135372E-011
   0.68467222564226604E-008   0.515505860E-009
   0.68482629229970129E-008   0.550997470E-009
   0.68498035895713655E-008   0.998170435E-010
   0.68513442561457180E-008  -0.430503633E-009
   0.68528849227200705E-008  -0.596671157E-009
   0.68544255892944231E-008  -0.281573875E-009
   0.68559662558687756E-008   0.244575915E-009
   0.68575069224431282E-008   0.550848256E-009
   0.68590475890174807E-008   0.372430975E-009
   0.68605882555918332E-008  -0.157051261E-009
   0.68621289221661858E-008  -0.570516079E-009
   0.68636695887405383E-008  -0.480511630E-009
   0.68652102553148908E-008   0.215720775E-010
   0.68667509218892434E-008   0.454562610E-009
   0.68682915884635959E-008   0.444153159E-009
   0.68698322550379484E-008   0.529638555E-010
   0.68713729216123010E-008  -0.356941143E-009
   0.68729135881866535E-008  -0.470230077E-009
   0.68744542547610060E-008  -0.226691554E-009
   0.68759949213353586E-008   0.179852577E-009
   0.68775355879097111E-008   0.433360015E-009
   0.68790762544840636E-008   0.308062909E-009
   0.68806169210584162E-008  -0.119392496E-009
   0.68821575876327687E-008  -0.468709516E-009
   0.68836982542071212E-008  -0.394564381E-009
   0.68852389207814738E-008   0.290398816E-010
   0.68867795873558263E-008   0.371763065E-009
   0.68883202539301788E-008   0.327780469E-009
   0.68898609205045314E-008   0.705568937E-011
   0.68914015870788839E-008  -0.274830825E-009
   0.68929422536532364E-008  -0.329755778E-009
   0.68944829202275890E-008  -0.164511960E-009
   0.68960235868019415E-008   0.107249321E-009
   0.68975642533762940E-008   0.302748049E-009
   0.68991049199506466E-008   0.240248710E-009
   0.69006455865249991E-008  -0.742232942E-010
   0.69021862530993516E-008  -0.361062291E-009
   0.69037269196737042E-008  -0.314798854E-009
   0.69052675862480567E-008   0.282298629E-010
   0.69068082528224092E-008   0.298115310E-009
   0.69083489193967618E-008   0.230507169E-009
   0.69098895859711143E-008  -0.405577794E-010
   0.69114302525454668E-008  -0.218392415E-009
   0.69129709191198194E-008  -0.205254480E-009
   0.69145115856941719E-008  -0.907363074E-010
   0.69160522522685244E-008   0.549960077E-010
   0.69175929188428770E-008   0.182595272E-009
   0.69191335854172295E-008   0.172768466E-009
   0.69206742519915820E-008  -0.382271992E-010
   0.69222149185659346E-008  -0.273708167E-009
   0.69237555851402871E-008  -0.254630095E-009
   0.69252962517146396E-008   0.317470494E-010
   0.69268369182889922E-008   0.260911293E-009
   0.69283775848633447E-008   0.171631598E-009
   0.69299182514376972E-008  -0.962927516E-010
   0.69314589180120498E-008  -0.219010587E-009
   0.69329995845864023E-008  -0.123890231E-009
   0.69345402511607548E-008   0.473221462E-011
   0.69360809177351074E-008   0.610782536E-010
   0.69376215843094599E-008   0.942321776E-010
   0.69391622508838124E-008   0.889741614E-010
   0.69407029174581650E-008  -0.433075797E-010
   0.69422435840325175E-008  -0.220808261E-009
   0.69437842506068700E-008  -0.199278816E-009
   0.69453249171812226E-008   0.665281163E-010
   0.69468655837555751E-008   0.270702571E-009
   0.69484062503299276E-008   0.136246570E-009
   0.69499469169042802E-008  -0.180214954E-009
   0.69514875834786327E-008  -0.282980750E-009
   0.69530282500529852E-008  -0.782094389E-010
   0.69545689166273378E-008   0.138406619E-009
   0.69561095832016903E-008   0.140801149E-009
   0.69576502497760429E-008   0.297930569E-010
   0.69591909163503954E-008  -0.421209734E-010
   0.69607315829247479E-008  -0.103540287E-009
   0.69622722494991005E-008  -0.174289028E-009
   0.69638129160734530E-008  -0.112827081E-009
   0.69653535826478055E-008   0.127855060E-009
   0.69668942492221581E-008   0.285979240E-009
   0.69684349157965106E-008   0.968114477E-010
   0.69699755823708631E-008  -0.271676015E-009
   0.69715162489452157E-008  -0.365396602E-009
   0.69730569155195682E-008  -0.521040988E-010
   0.69745975820939207E-008   0.281580981E-009
   0.69761382486682733E-008   0.257138311E-009
   0.69776789152426258E-008  -0.196891392E-010
   0.69792195818169783E-008  -0.201808348E-009
   0.69807602483913309E-008  -0.190318872E-009
   0.69823009149656834E-008  -0.113239196E-009
   0.69838415815400359E-008  -0.152056145E-011
   0.69853822481143885E-008   0.179944948E-009
   0.69869229146887410E-008   0.273303158E-009
   0.69884635812630935E-008   0.582218718E-010
   0.69900042478374461E-008  -0.328995498E-009
   0.69915449144117986E-008  -0.427434088E-009
   0.69930855809861511E-008  -0.504414288E-010
   0.69946262475605037E-008   0.387551324E-009
   0.69961669141348562E-008   0.372281761E-009
   0.69977075807092087E-008  -0.414388523E-010
   0.69992482472835613E-008  -0.348286733E-009
   0.70007889138579138E-008  -0.282490475E-009
   0.70023295804322663E-008  -0.476632067E-010
   0.70038702470066189E-008   0.116656906E-009
   0.70054109135809714E-008   0.208395079E-009
   0.70069515801553239E-008   0.222371455E-009
   0.70084922467296765E-008   0.238173925E-010
   0.70100329133040290E-008  -0.329606564E-009
   0.70115735798783815E-008  -0.444160264E-009
   0.70131142464527341E-008  -0.737117034E-010
   0.70146549130270866E-008   0.423256097E-009
   0.70161955796014391E-008   0.453411531E-009
   0.70177362461757917E-008  -0.254871679E-010
   0.70192769127501442E-008  -0.436692460E-009
   0.70208175793244967E-008  -0.357950114E-009
   0.70223582458988493E-008  -0.520117283E-011
   0.70238989124732018E-008   0.205488959E-009
   0.70254395790475543E-008   0.212324380E-009
   0.70269802456219069E-008   0.157754698E-009
   0.70285209121962594E-008   0.109707798E-010
   0.70300615787706119E-008  -0.273544742E-009
   0.70316022453449645E-008  -0.426048530E-009
   0.70331429119193170E-008  -0.136743949E-009
   0.70346835784936695E-008   0.377056608E-009
   0.70362242450680221E-008   0.505238518E-009
   0.70377649116423746E-008   0.537667688E-010
   0.70393055782167271E-008  -0.443122872E-009
   0.70408462447910797E-008  -0.428954650E-009
   0.70423869113654322E-008  -0.305320214E-010
   0.70439275779397847E-008   0.241776377E-009
   0.70454682445141373E-008   0.225881536E-009
   0.70470089110884898E-008   0.131379352E-009
   0.70485495776628423E-008   0.232205366E-010
   0.70500902442371949E-008  -0.209290363E-009
   0.70516309108115474E-008  -0.412256895E-009
   0.70531715773858999E-008  -0.225007568E-009
   0.70547122439602525E-008   0.293574942E-009
   0.70562529105346050E-008   0.548567414E-009
   0.70577935771089576E-008   0.177642789E-009
   0.70593342436833101E-008  -0.395743882E-009
   0.70608749102576626E-008  -0.507192510E-009
   0.70624155768320152E-008  -0.119349863E-009
   0.70639562434063677E-008   0.242209808E-009
   0.70654969099807202E-008   0.274539502E-009
   0.70670375765550728E-008   0.152653001E-009
   0.70685782431294253E-008   0.318678417E-010
   0.70701189097037778E-008  -0.177337256E-009
   0.70716595762781304E-008  -0.404533296E-009
   0.70732002428524829E-008  -0.295308666E-009
   0.70747409094268354E-008   0.211564100E-009
   0.70762815760011880E-008   0.573386671E-009
   0.70778222425755405E-008   0.299010594E-009
   0.70793629091498930E-008  -0.324462235E-009
   0.70809035757242456E-008  -0.572349279E-009
   0.70824442422985981E-008  -0.230421904E-009
   0.70839849088729506E-008   0.218896901E-009
   0.70855255754473032E-008   0.337465167E-009
   0.70870662420216557E-008   0.203016270E-009
   0.70886069085960082E-008   0.348876483E-010
   0.70901475751703608E-008  -0.177294623E-009
   0.70916882417447133E-008  -0.401428224E-009
   0.70932289083190658E-008  -0.333841399E-009
   0.70947695748934184E-008   0.147622359E-009
   0.70963102414677709E-008   0.574445380E-009
   0.70978509080421234E-008   0.391985111E-009
   0.70993915746164760E-008  -0.244249065E-009
   0.71009322411908285E-008  -0.609709616E-009
   0.71024729077651810E-008  -0.340342865E-009
   0.71040135743395336E-008   0.174125603E-009
   0.71055542409138861E-008   0.399801081E-009
   0.71070949074882386E-008   0.275889533E-009
   0.71086355740625912E-008   0.376658704E-010
   0.71101762406369437E-008  -0.209553264E-009
   0.71117169072112962E-008  -0.411347401E-009
   0.71132575737856488E-008  -0.338637562E-009
   0.71147982403600013E-008   0.118532739E-009
   0.71163389069343538E-008   0.561634295E-009
   0.71178795735087064E-008   0.442241799E-009
