time	V(n001)	I(R1)
1.847152147502127e-04	-2.349071e-02	6.518308e-08
1.851279925676886e-04	-2.351603e-02	5.800004e-08
1.855407703851646e-04	-2.353967e-02	4.926176e-08
1.860582414077456e-04	-2.355949e-02	3.856553e-08
1.865757124303266e-04	-2.357695e-02	2.984522e-08
1.870931834529077e-04	-2.359207e-02	2.310083e-08
1.876106544754887e-04	-2.360483e-02	1.833235e-08
1.881281254980697e-04	-2.361524e-02	1.553980e-08
1.886455965206507e-04	-2.362329e-02	1.472316e-08
1.891630675432317e-04	-2.362900e-02	1.588244e-08
1.895893442765091e-04	-2.363745e-02	1.502372e-08
1.900156210097865e-04	-2.364351e-02	1.267350e-08
1.904418977430639e-04	-2.364718e-02	8.831780e-09
1.908681744763413e-04	-2.364847e-02	3.498557e-09
1.912944512096187e-04	-2.364738e-02	-3.326167e-09
1.917207279428961e-04	-2.364389e-02	-1.164239e-08
1.921470046761735e-04	-2.363802e-02	-2.145012e-08
1.926106368459760e-04	-2.362361e-02	-3.090216e-08
1.930742690157786e-04	-2.360718e-02	-3.872405e-08
1.935379011855811e-04	-2.358874e-02	-4.491578e-08
1.940015333553836e-04	-2.356829e-02	-4.947736e-08
1.944651655251861e-04	-2.354583e-02	-5.240878e-08
1.949287976949886e-04	-2.352136e-02	-5.371004e-08
1.953924298647911e-04	-2.349488e-02	-5.338115e-08
1.958219683983638e-04	-2.347347e-02	-5.449380e-08
1.962515069319365e-04	-2.344959e-02	-5.708012e-08
1.966810454655092e-04	-2.342322e-02	-6.114010e-08
1.971105839990819e-04	-2.339438e-02	-6.667374e-08
1.975401225326546e-04	-2.336306e-02	-7.368104e-08
1.979696610662272e-04	-2.332926e-02	-8.216201e-08
1.983991995997999e-04	-2.329298e-02	-9.211664e-08
1.988651468591439e-04	-2.324566e-02	-1.021931e-07
1.993310941184878e-04	-2.319591e-02	-1.107018e-07
1.997970413778318e-04	-2.314372e-02	-1.176428e-07
2.002629886371757e-04	-2.308908e-02	-1.230161e-07
2.007289358965197e-04	-2.303200e-02	-1.268217e-07
2.011948831558636e-04	-2.297248e-02	-1.290596e-07
2.016608304152076e-04	-2.291052e-02	-1.297297e-07
2.021525048238405e-04	-2.284854e-02	-1.317998e-07
2.026441792324734e-04	-2.278292e-02	-1.355445e-07
2.031358536411062e-04	-2.271366e-02	-1.409636e-07
2.036275280497391e-04	-2.264077e-02	-1.480574e-07
2.041192024583720e-04	-2.256424e-02	-1.568257e-07
2.046108768670049e-04	-2.248407e-02	-1.672685e-07
2.051025512756378e-04	-2.240026e-02	-1.793859e-07
2.055587793897360e-04	-2.231461e-02	-1.882531e-07
2.060150075038341e-04	-2.222680e-02	-1.957974e-07
2.064712356179322e-04	-2.213684e-02	-2.020187e-07
2.069274637320304e-04	-2.204474e-02	-2.069170e-07
2.073836918461285e-04	-2.195048e-02	-2.104924e-07
2.078399199602267e-04	-2.185407e-02	-2.127447e-07
2.082961480743248e-04	-2.175551e-02	-2.136741e-07
2.087775316922671e-04	-2.165378e-02	-2.175272e-07
2.092589153102093e-04	-2.154806e-02	-2.227535e-07
2.097402989281516e-04	-2.143837e-02	-2.293529e-07
2.102216825460939e-04	-2.132469e-02	-2.373254e-07
2.107030661640361e-04	-2.120704e-02	-2.466711e-07
2.111844497819784e-04	-2.108541e-02	-2.573899e-07
2.116658333999206e-04	-2.095980e-02	-2.694818e-07
2.120786098222665e-04	-2.084547e-02	-2.771852e-07
2.124913862446123e-04	-2.072934e-02	-2.838486e-07
2.129041626669582e-04	-2.061142e-02	-2.894719e-07
2.133169390893041e-04	-2.049171e-02	-2.940551e-07
2.137297155116499e-04	-2.037020e-02	-2.975983e-07
2.141424919339958e-04	-2.024690e-02	-3.001015e-07
2.145552683563416e-04	-2.012180e-02	-3.015646e-07
2.150719904094296e-04	-1.996732e-02	-3.061014e-07
2.155887124625176e-04	-1.980805e-02	-3.120437e-07
2.161054345156056e-04	-1.964399e-02	-3.193916e-07
2.166221565686937e-04	-1.947513e-02	-3.281450e-07
2.171388786217817e-04	-1.930149e-02	-3.383040e-07
2.176556006748697e-04	-1.912306e-02	-3.498685e-07
2.181723227279577e-04	-1.893984e-02	-3.628385e-07
2.186561022510630e-04	-1.876053e-02	-3.707910e-07
2.191398817741683e-04	-1.857893e-02	-3.778350e-07
2.196236612972736e-04	-1.839504e-02	-3.839706e-07
2.201074408203789e-04	-1.820887e-02	-3.891976e-07
2.205912203434842e-04	-1.802041e-02	-3.935162e-07
2.210749998665895e-04	-1.782966e-02	-3.969264e-07
2.215587793896949e-04	-1.763662e-02	-3.994281e-07
2.220035732151792e-04	-1.745870e-02	-4.058157e-07
2.224483670406636e-04	-1.727680e-02	-4.129435e-07
2.228931608661480e-04	-1.709092e-02	-4.208114e-07
2.233379546916324e-04	-1.690107e-02	-4.294196e-07
2.237827485171168e-04	-1.670723e-02	-4.387679e-07
2.242275423426011e-04	-1.650941e-02	-4.488564e-07
2.246723361680855e-04	-1.630761e-02	-4.596851e-07
2.251754448653082e-04	-1.607271e-02	-4.671542e-07
2.256785535625308e-04	-1.583531e-02	-4.739688e-07
2.261816622597535e-04	-1.559542e-02	-4.801290e-07
2.266847709569761e-04	-1.535302e-02	-4.856347e-07
2.271878796541988e-04	-1.510813e-02	-4.904859e-07
2.276909883514214e-04	-1.486075e-02	-4.946827e-07
2.281940970486441e-04	-1.461087e-02	-4.982250e-07
2.286754805952432e-04	-1.437012e-02	-5.069767e-07
2.291568641418423e-04	-1.412449e-02	-5.159825e-07
2.296382476884414e-04	-1.387395e-02	-5.252423e-07
2.301196312350404e-04	-1.361852e-02	-5.347561e-07
2.306010147816395e-04	-1.335820e-02	-5.445240e-07
2.310823983282386e-04	-1.309297e-02	-5.545459e-07
2.315637818748377e-04	-1.282286e-02	-5.648218e-07
2.320989060143017e-04	-1.251838e-02	-5.699719e-07
2.326340301537656e-04	-1.221108e-02	-5.754011e-07
2.331691542932296e-04	-1.190096e-02	-5.811094e-07
2.337042784326935e-04	-1.158802e-02	-5.870967e-07
2.342394025721575e-04	-1.127225e-02	-5.933632e-07
2.347745267116215e-04	-1.095366e-02	-5.999087e-07
2.353096508510854e-04	-1.063225e-02	-6.067332e-07
2.360969021873736e-04	-1.014310e-02	-6.247739e-07
2.368841535236618e-04	-9.644755e-03	-6.407427e-07
2.376714048599499e-04	-9.137232e-03	-6.546395e-07
2.384586561962381e-04	-8.620527e-03	-6.664643e-07
2.392459075325262e-04	-8.094639e-03	-6.762172e-07
2.400331588688144e-04	-7.559568e-03	-6.838981e-07
2.408204102051025e-04	-7.015314e-03	-6.895071e-07
2.413561066247408e-04	-6.644534e-03	-6.990055e-07
2.418918030443791e-04	-6.268136e-03	-7.086077e-07
2.424274994640174e-04	-5.886119e-03	-7.183137e-07
2.429631958836557e-04	-5.498484e-03	-7.281235e-07
2.434988923032940e-04	-5.105230e-03	-7.380372e-07
2.440345887229323e-04	-4.706358e-03	-7.480546e-07
2.445702851425706e-04	-4.301867e-03	-7.581759e-07
2.454278567868560e-04	-3.652390e-03	-7.648379e-07
2.462854284311413e-04	-2.992495e-03	-7.733071e-07
2.471430000754267e-04	-2.322180e-03	-7.835836e-07
2.480005717197121e-04	-1.641446e-03	-7.956672e-07
2.488581433639975e-04	-9.502939e-04	-8.095581e-07
2.497157150082829e-04	-2.487223e-04	-8.252562e-07
2.505732866525682e-04	4.632683e-04	-8.427615e-07
2.511450018407516e-04	9.474222e-04	-8.477832e-07
2.517167170289349e-04	1.434558e-03	-8.531167e-07
2.522884322171183e-04	1.924675e-03	-8.587621e-07
2.528601474053015e-04	2.417774e-03	-8.647193e-07
2.534318625934849e-04	2.913854e-03	-8.709883e-07
2.540035777816682e-04	3.412917e-03	-8.775691e-07
2.545752929698516e-04	3.914961e-03	-8.844618e-07
2.553764766742861e-04	4.634515e-03	-8.997728e-07
2.561776603787206e-04	5.361552e-03	-9.132521e-07
2.569788440831552e-04	6.096072e-03	-9.248998e-07
2.577800277875898e-04	6.838076e-03	-9.347158e-07
2.585812114920243e-04	7.587563e-03	-9.427001e-07
2.593823951964588e-04	8.344533e-03	-9.488527e-07
2.601835789008934e-04	9.108986e-03	-9.531736e-07
2.609005973408659e-04	9.797914e-03	-9.660286e-07
2.616176157808384e-04	1.049365e-02	-9.775221e-07
2.623346342208109e-04	1.119620e-02	-9.876542e-07
2.630516526607834e-04	1.190555e-02	-9.964249e-07
2.637686711007559e-04	1.262172e-02	-1.003834e-06
2.644856895407284e-04	1.334469e-02	-1.009882e-06
2.652027079807009e-04	1.407447e-02	-1.014568e-06
2.659073307739960e-04	1.478849e-02	-1.020478e-06
2.666119535672912e-04	1.550870e-02	-1.027021e-06
2.673165763605863e-04	1.623510e-02	-1.034197e-06
2.680211991538814e-04	1.696771e-02	-1.042006e-06
2.687258219471766e-04	1.770650e-02	-1.050449e-06
2.694304447404717e-04	1.845150e-02	-1.059524e-06
2.701350675337669e-04	1.920269e-02	-1.069232e-06
2.710339543260482e-04	2.016157e-02	-1.072754e-06
2.719328411183296e-04	2.112732e-02	-1.077443e-06
2.728317279106109e-04	2.209994e-02	-1.083298e-06
2.737306147028922e-04	2.307942e-02	-1.090320e-06
2.746295014951735e-04	2.406576e-02	-1.098507e-06
2.755283882874549e-04	2.505897e-02	-1.107861e-06
2.764272750797362e-04	2.605904e-02	-1.118381e-06
2.773435815983960e-04	2.708116e-02	-1.120213e-06
2.782598881170559e-04	2.810825e-02	-1.123054e-06
2.791761946357158e-04	2.914031e-02	-1.126905e-06
2.800925011543756e-04	3.017734e-02	-1.131764e-06
2.810088076730355e-04	3.121934e-02	-1.137631e-06
2.819251141916954e-04	3.226631e-02	-1.144508e-06
2.828414207103552e-04	3.331825e-02	-1.152394e-06
2.837533052240445e-04	3.436556e-02	-1.151944e-06
2.846651897377339e-04	3.541548e-02	-1.152382e-06
2.855770742514232e-04	3.646799e-02	-1.153707e-06
2.864889587651125e-04	3.752311e-02	-1.155920e-06
2.874008432788019e-04	3.858082e-02	-1.159021e-06
2.883127277924912e-04	3.964114e-02	-1.163009e-06
2.892246123061806e-04	4.070406e-02	-1.167885e-06
2.901507893007818e-04	4.178070e-02	-1.164981e-06
2.910769662953831e-04	4.285742e-02	-1.162787e-06
2.920031432899844e-04	4.393422e-02	-1.161304e-06
2.929293202845856e-04	4.501111e-02	-1.160532e-06
2.938554972791868e-04	4.608807e-02	-1.160470e-06
2.947816742737881e-04	4.716511e-02	-1.161118e-06
2.957078512683894e-04	4.824224e-02	-1.162477e-06
2.966283118783007e-04	4.930625e-02	-1.156759e-06
2.975487724882121e-04	5.036721e-02	-1.151603e-06
2.984692330981234e-04	5.142515e-02	-1.147009e-06
2.993896937080348e-04	5.248004e-02	-1.142977e-06
3.003101543179461e-04	5.353190e-02	-1.139507e-06
3.012306149278575e-04	5.458072e-02	-1.136600e-06
3.021510755377689e-04	5.562651e-02	-1.134254e-06
3.030393100562151e-04	5.662787e-02	-1.125436e-06
3.039275445746614e-04	5.762325e-02	-1.117175e-06
3.048157790931076e-04	5.861266e-02	-1.109471e-06
3.057040136115538e-04	5.959609e-02	-1.102324e-06
3.065922481300000e-04	6.057355e-02	-1.095734e-06
3.074804826484463e-04	6.154502e-02	-1.089702e-06
3.083687171668925e-04	6.251052e-02	-1.084227e-06
3.092706480967913e-04	6.348110e-02	-1.071891e-06
3.101725790266901e-04	6.444210e-02	-1.060050e-06
3.110745099565889e-04	6.539351e-02	-1.048705e-06
3.119764408864877e-04	6.633534e-02	-1.037856e-06
3.128783718163865e-04	6.726759e-02	-1.027502e-06
3.137803027462854e-04	6.819025e-02	-1.017643e-06
3.146822336761842e-04	6.910333e-02	-1.008280e-06
3.156077117638929e-04	7.002754e-02	-9.922171e-07
3.165331898516016e-04	7.093820e-02	-9.765101e-07
3.174586679393103e-04	7.183532e-02	-9.611594e-07
3.183841460270190e-04	7.271889e-02	-9.461649e-07
3.193096241147277e-04	7.358892e-02	-9.315266e-07
3.202351022024364e-04	7.444540e-02	-9.172445e-07
3.211605802901451e-04	7.528833e-02	-9.033187e-07
3.220524547988275e-04	7.608302e-02	-8.840448e-07
3.229443293075099e-04	7.686200e-02	-8.651460e-07
3.238362038161923e-04	7.762528e-02	-8.466223e-07
3.247280783248748e-04	7.837284e-02	-8.284739e-07
3.256199528335572e-04	7.910470e-02	-8.107005e-07
3.265118273422396e-04	7.982084e-02	-7.933024e-07
3.274037018509220e-04	8.052128e-02	-7.762794e-07
3.282612735006957e-04	8.117529e-02	-7.538530e-07
3.291188451504693e-04	8.181167e-02	-7.319281e-07
3.299764168002429e-04	8.243042e-02	-7.105045e-07
3.308339884500165e-04	8.303153e-02	-6.895824e-07
3.316915600997901e-04	8.361501e-02	-6.691617e-07
3.325491317495638e-04	8.418085e-02	-6.492424e-07
3.334067033993374e-04	8.472907e-02	-6.298245e-07
3.343097925653057e-04	8.528397e-02	-6.028479e-07
3.352128817312741e-04	8.581581e-02	-5.762726e-07
3.361159708972425e-04	8.632459e-02	-5.500986e-07
3.370190600632109e-04	8.681031e-02	-5.243259e-07
3.379221492291792e-04	8.727297e-02	-4.989544e-07
3.388252383951477e-04	8.771256e-02	-4.739842e-07
3.397283275611160e-04	8.812910e-02	-4.494152e-07
3.405759655858902e-04	8.849743e-02	-4.206755e-07
3.414236036106643e-04	8.884224e-02	-3.923679e-07
3.422712416354385e-04	8.916355e-02	-3.644925e-07
3.431188796602126e-04	8.946135e-02	-3.370494e-07
3.439665176849868e-04	8.973565e-02	-3.100385e-07
3.448141557097609e-04	8.998643e-02	-2.834598e-07
3.456617937345351e-04	9.021371e-02	-2.573134e-07
3.461881576349787e-04	9.034532e-02	-2.385672e-07
3.467145215354224e-04	9.046636e-02	-2.196164e-07
3.472408854358660e-04	9.057684e-02	-2.004608e-07
3.477672493363096e-04	9.067676e-02	-1.811004e-07
3.482936132367533e-04	9.076612e-02	-1.615353e-07
3.488199771371969e-04	9.084492e-02	-1.417654e-07
3.493463410376406e-04	9.091315e-02	-1.217908e-07
3.498092158879307e-04	9.096591e-02	-1.060059e-07
3.502720907382207e-04	9.101115e-02	-9.003283e-08
3.507349655885108e-04	9.104887e-02	-7.387150e-08
3.511978404388008e-04	9.107907e-02	-5.752193e-08
3.516607152890909e-04	9.110176e-02	-4.098415e-08
3.521235901393810e-04	9.111693e-02	-2.425813e-08
3.525864649896711e-04	9.112458e-02	-7.343897e-09
3.531268798171802e-04	9.112176e-02	1.503543e-08
3.536672946446893e-04	9.110723e-02	3.721891e-08
3.542077094721985e-04	9.108099e-02	5.920655e-08
3.547481242997077e-04	9.104304e-02	8.099834e-08
3.552885391272168e-04	9.099338e-02	1.025943e-07
3.558289539547260e-04	9.093202e-02	1.239944e-07
3.563693687822351e-04	9.085894e-02	1.451986e-07
3.571289421396838e-04	9.073952e-02	1.736238e-07
3.578885154971325e-04	9.059601e-02	2.030811e-07
3.586480888545812e-04	9.042841e-02	2.335707e-07
3.594076622120299e-04	9.023672e-02	2.650924e-07
3.601672355694786e-04	9.002094e-02	2.976464e-07
3.609268089269273e-04	8.978106e-02	3.312326e-07
3.616863822843760e-04	8.951709e-02	3.658510e-07
3.626752392607139e-04	8.913830e-02	4.058621e-07
3.636640962370517e-04	8.871653e-02	4.469529e-07
3.646529532133895e-04	8.825177e-02	4.891231e-07
3.656418101897274e-04	8.774403e-02	5.323729e-07
3.666306671660652e-04	8.719331e-02	5.767022e-07
3.676195241424030e-04	8.659960e-02	6.221111e-07
3.686083811187408e-04	8.596291e-02	6.685995e-07
3.696425576928099e-04	8.525073e-02	7.139166e-07
3.706767342668790e-04	8.448890e-02	7.599557e-07
3.717109108409481e-04	8.367741e-02	8.067170e-07
3.727450874150172e-04	8.281629e-02	8.542003e-07
3.737792639890863e-04	8.190551e-02	9.024058e-07
3.748134405631554e-04	8.094509e-02	9.513334e-07
3.758476171372245e-04	7.993501e-02	1.000983e-06
3.769057964186643e-04	7.885126e-02	1.050785e-06
3.779639757001041e-04	7.771387e-02	1.100635e-06
3.790221549815438e-04	7.652286e-02	1.150534e-06
3.800803342629836e-04	7.527821e-02	1.200481e-06
3.811385135444234e-04	7.397994e-02	1.250477e-06
3.821966928258632e-04	7.262804e-02	1.300521e-06
3.832548721073030e-04	7.122251e-02	1.350614e-06
3.868749436803129e-04	6.598761e-02	1.528405e-06
3.904950152533228e-04	6.014180e-02	1.702856e-06
3.941150868263328e-04	5.368509e-02	1.873967e-06
3.977351583993427e-04	4.661747e-02	2.041738e-06
4.013552299723527e-04	3.893895e-02	2.206169e-06
4.049753015453626e-04	3.064952e-02	2.367259e-06
4.085953731183726e-04	2.174919e-02	2.525010e-06
4.111213396113600e-04	1.520424e-02	2.631137e-06
4.136473061043474e-04	8.428378e-03	2.732326e-06
4.161732725973349e-04	1.421612e-03	2.828578e-06
4.186992390903223e-04	-5.816061e-03	2.919891e-06
4.212252055833098e-04	-1.328464e-02	3.006266e-06
4.237511720762972e-04	-2.098413e-02	3.087704e-06
4.262771385692847e-04	-2.891452e-02	3.164203e-06
4.294683299414093e-04	-3.924837e-02	3.251729e-06
4.326595213135341e-04	-4.974289e-02	3.326579e-06
4.358507126856587e-04	-6.039810e-02	3.388753e-06
4.390419040577834e-04	-7.121398e-02	3.438251e-06
4.422330954299081e-04	-8.219054e-02	3.475072e-06
4.454242868020328e-04	-9.332777e-02	3.499218e-06
4.486154781741575e-04	-1.046257e-01	3.510687e-06
4.534464581916625e-04	-1.215696e-01	3.496401e-06
4.570157094410384e-04	-1.341917e-01	3.464730e-06
4.605849606904143e-04	-1.464692e-01	3.411435e-06
4.641542119397901e-04	-1.584019e-01	3.336515e-06
4.677234631891660e-04	-1.699900e-01	3.239970e-06
4.712927144385419e-04	-1.812335e-01	3.121800e-06
4.748619656879178e-04	-1.921322e-01	2.982006e-06
4.784312169372937e-04	-2.026863e-01	2.820587e-06
4.803589960371712e-04	-2.080603e-01	2.724615e-06
4.822867751370487e-04	-2.132122e-01	2.622115e-06
4.842145542369262e-04	-2.181418e-01	2.513085e-06
4.861423333368038e-04	-2.228494e-01	2.397526e-06
4.880701124366813e-04	-2.273348e-01	2.275438e-06
4.899978915365588e-04	-2.315980e-01	2.146820e-06
4.919256706364363e-04	-2.356391e-01	2.011673e-06
4.923238428129629e-04	-2.364331e-01	1.984001e-06
4.927901613215554e-04	-2.373533e-01	1.950123e-06
4.934331507150928e-04	-2.385877e-01	1.904722e-06
4.973395842012113e-04	-2.454545e-01	1.604849e-06
4.977371921363722e-04	-2.460837e-01	1.572727e-06
4.981348000715330e-04	-2.467003e-01	1.540469e-06
4.985324080066939e-04	-2.473044e-01	1.508075e-06
4.989300159418546e-04	-2.478958e-01	1.475545e-06
4.993276238770154e-04	-2.484747e-01	1.442879e-06
4.997252318121762e-04	-2.490410e-01	1.410078e-06
5.001228397473371e-04	-2.495947e-01	1.377140e-06
5.006651875419016e-04	-2.503314e-01	1.332273e-06
5.012075353364662e-04	-2.510422e-01	1.286658e-06
5.017498831310307e-04	-2.517271e-01	1.240295e-06
5.022922309255953e-04	-2.523863e-01	1.193183e-06
5.028345787201598e-04	-2.530196e-01	1.145323e-06
5.033769265147244e-04	-2.536270e-01	1.096715e-06
5.039192743092889e-04	-2.542087e-01	1.047359e-06
5.043284287483324e-04	-2.546304e-01	1.011300e-06
5.053136684613973e-04	-2.555798e-01	9.222709e-07
5.062996783652564e-04	-2.564471e-01	8.320806e-07
5.072856882691155e-04	-2.572214e-01	7.405043e-07
5.082716981729746e-04	-2.579027e-01	6.475420e-07
5.092577080768337e-04	-2.584909e-01	5.531938e-07
5.102437179806928e-04	-2.589861e-01	4.574597e-07
5.112297278845519e-04	-2.593883e-01	3.603396e-07
5.122157377884110e-04	-2.596974e-01	2.618336e-07
5.123369086152741e-04	-2.597275e-01	2.503726e-07
5.127051174620315e-04	-2.598106e-01	2.139322e-07
5.130733263087890e-04	-2.598808e-01	1.771436e-07
5.134415351555464e-04	-2.599381e-01	1.400067e-07
5.138097440023039e-04	-2.599826e-01	1.025215e-07
5.141779528490614e-04	-2.600142e-01	6.468814e-08
5.145461616958188e-04	-2.600330e-01	2.650652e-08
5.149143705425762e-04	-2.600388e-01	-1.202335e-08
5.151708181923766e-04	-2.600289e-01	-3.841521e-08
5.154272658421771e-04	-2.600129e-01	-6.493391e-08
5.156837134919775e-04	-2.599908e-01	-9.157946e-08
5.159401611417779e-04	-2.599627e-01	-1.183518e-07
5.161966087915783e-04	-2.599285e-01	-1.452511e-07
5.164530564413787e-04	-2.598882e-01	-1.722771e-07
5.167095040911791e-04	-2.598419e-01	-1.994300e-07
5.173251654149925e-04	-2.597020e-01	-2.631182e-07
5.182566708196837e-04	-2.594058e-01	-3.609628e-07
5.182591295647824e-04	-2.594238e-01	-3.612036e-07
5.182640470549798e-04	-2.593984e-01	-3.616861e-07
5.182763407804732e-04	-2.593881e-01	-3.628968e-07
5.182812582706706e-04	-2.593985e-01	-3.633833e-07
5.182910932510653e-04	-2.593845e-01	-3.643601e-07
5.183501031334339e-04	-2.593728e-01	-3.703227e-07
5.189008620355402e-04	-2.591533e-01	-4.304214e-07
5.193225736894339e-04	-2.589608e-01	-4.747282e-07
5.197002369365925e-04	-2.587768e-01	-5.158566e-07
5.203601800900451e-04	-2.584082e-01	-5.867859e-07
5.206591867362253e-04	-2.582272e-01	-6.196886e-07
5.209581933824055e-04	-2.580365e-01	-6.525111e-07
5.212572000285857e-04	-2.578360e-01	-6.852534e-07
5.215562066747660e-04	-2.576258e-01	-7.179156e-07
5.218552133209462e-04	-2.574058e-01	-7.504977e-07
5.221542199671265e-04	-2.571761e-01	-7.829996e-07
5.224532266133067e-04	-2.569367e-01	-8.154213e-07
5.227756735510615e-04	-2.566673e-01	-8.509177e-07
5.230981204888162e-04	-2.563864e-01	-8.865130e-07
5.234205674265710e-04	-2.560939e-01	-9.222072e-07
5.237430143643259e-04	-2.557899e-01	-9.580004e-07
5.240654613020807e-04	-2.554743e-01	-9.938926e-07
5.243879082398355e-04	-2.551471e-01	-1.029884e-06
5.247103551775903e-04	-2.548084e-01	-1.065974e-06
5.253426713356614e-04	-2.541174e-01	-1.136272e-06
5.263271635817857e-04	-2.529426e-01	-1.247643e-06
5.266130207961257e-04	-2.525784e-01	-1.280147e-06
5.268988780104656e-04	-2.522058e-01	-1.312632e-06
5.271847352248055e-04	-2.518246e-01	-1.345099e-06
5.274705924391453e-04	-2.514348e-01	-1.377548e-06
5.277564496534852e-04	-2.510365e-01	-1.409978e-06
5.280423068678251e-04	-2.506296e-01	-1.442390e-06
5.283281640821651e-04	-2.502142e-01	-1.474783e-06
5.287123561789575e-04	-2.496379e-01	-1.518999e-06
5.293446723324461e-04	-2.486525e-01	-1.590368e-06
5.295401986645961e-04	-2.483369e-01	-1.612790e-06
5.297357249967461e-04	-2.480177e-01	-1.635243e-06
5.299312513288960e-04	-2.476949e-01	-1.657728e-06
5.301267776610459e-04	-2.473685e-01	-1.680243e-06
5.303223039931959e-04	-2.470385e-01	-1.702790e-06
5.305178303253459e-04	-2.467049e-01	-1.725367e-06
5.307133566574959e-04	-2.463677e-01	-1.747976e-06
5.313456729257468e-04	-2.452339e-01	-1.820308e-06
5.318259135817781e-04	-2.443464e-01	-1.877058e-06
5.324582293289458e-04	-2.431391e-01	-1.949354e-06
5.326537534890296e-04	-2.427528e-01	-1.972138e-06
5.328492776491135e-04	-2.423630e-01	-1.994973e-06
5.330448018091974e-04	-2.419696e-01	-2.017859e-06
5.332403259692813e-04	-2.415726e-01	-2.040794e-06
5.334358501293652e-04	-2.411721e-01	-2.063780e-06
5.336313742894491e-04	-2.407679e-01	-2.086817e-06
5.338268984495329e-04	-2.403602e-01	-2.109904e-06
5.344592244694833e-04	-2.389930e-01	-2.182276e-06
5.347153456730831e-04	-2.384357e-01	-2.212891e-06
5.353477252901599e-04	-2.370121e-01	-2.285750e-06
5.358282741296686e-04	-2.359022e-01	-2.342787e-06
5.364603536028370e-04	-2.343936e-01	-2.415295e-06
5.367457697893745e-04	-2.336998e-01	-2.448945e-06
5.370311859759122e-04	-2.329962e-01	-2.482536e-06
5.373166021624497e-04	-2.322827e-01	-2.516069e-06
5.376020183489873e-04	-2.315595e-01	-2.549543e-06
5.378874345355249e-04	-2.308264e-01	-2.582958e-06
5.381728507220625e-04	-2.300835e-01	-2.616315e-06
5.384582669086001e-04	-2.293308e-01	-2.649614e-06
5.387104433636887e-04	-2.286641e-01	-2.680097e-06
5.393696848424212e-04	-2.268629e-01	-2.757067e-06
5.402701350675338e-04	-2.243375e-01	-2.863433e-06
5.408304152076038e-04	-2.227115e-01	-2.929555e-06
5.413346673336669e-04	-2.212185e-01	-2.987394e-06
5.417188594297150e-04	-2.200610e-01	-3.032664e-06
5.420047166440362e-04	-2.191884e-01	-3.065753e-06
5.422905738583576e-04	-2.183064e-01	-3.098964e-06
5.425764310726789e-04	-2.174152e-01	-3.132295e-06
5.428622882870001e-04	-2.165147e-01	-3.165747e-06
5.431481455013214e-04	-2.156048e-01	-3.199320e-06
5.434340027156428e-04	-2.146857e-01	-3.233013e-06
5.437198599299641e-04	-2.137572e-01	-3.266828e-06
5.442371185592779e-04	-2.120462e-01	-3.327574e-06
5.442383691845906e-04	-2.120843e-01	-3.327713e-06
5.442408704352161e-04	-2.120427e-01	-3.327991e-06
5.442471235617797e-04	-2.120045e-01	-3.328684e-06
5.442496248124052e-04	-2.120288e-01	-3.328960e-06
5.442546273136561e-04	-2.119703e-01	-3.329513e-06
5.442741370685344e-04	-2.119358e-01	-3.331653e-06
5.442918602158233e-04	-2.118673e-01	-3.333600e-06
5.443095833631121e-04	-2.118014e-01	-3.335565e-06
5.443273065104010e-04	-2.117382e-01	-3.337545e-06
5.443450296576898e-04	-2.116777e-01	-3.339542e-06
5.443627528049787e-04	-2.116199e-01	-3.341555e-06
5.443804759522675e-04	-2.115647e-01	-3.343584e-06
5.443981990995564e-04	-2.115122e-01	-3.345630e-06
5.447823911956245e-04	-2.102170e-01	-3.392066e-06
5.453238619309681e-04	-2.083663e-01	-3.454923e-06
5.456312156078226e-04	-2.072997e-01	-3.491061e-06
5.463550975487786e-04	-2.047358e-01	-3.575775e-06
5.468468634317457e-04	-2.029638e-01	-3.633668e-06
5.473392056028048e-04	-2.011574e-01	-3.689187e-06
5.476389669119603e-04	-2.000475e-01	-3.723366e-06
5.479387282211157e-04	-1.989267e-01	-3.757565e-06
5.482384895302711e-04	-1.977952e-01	-3.791784e-06
5.485382508394266e-04	-1.966528e-01	-3.826024e-06
5.488380121485820e-04	-1.954996e-01	-3.860285e-06
5.491377734577374e-04	-1.943356e-01	-3.894566e-06
5.494375347668928e-04	-1.931607e-01	-3.928868e-06
5.497696238284273e-04	-1.918493e-01	-3.967869e-06
5.501017128899616e-04	-1.905251e-01	-4.006728e-06
5.504338019514960e-04	-1.891880e-01	-4.045445e-06
5.507658910130303e-04	-1.878380e-01	-4.084019e-06
5.510979800745648e-04	-1.864751e-01	-4.122451e-06
5.514300691360991e-04	-1.850994e-01	-4.160741e-06
5.517621581976335e-04	-1.837108e-01	-4.198888e-06
5.524429450560256e-04	-1.808236e-01	-4.274721e-06
5.529699087041368e-04	-1.785553e-01	-4.333778e-06
5.534968723522481e-04	-1.762558e-01	-4.392774e-06
5.540238360003593e-04	-1.739252e-01	-4.451707e-06
5.545507996484706e-04	-1.715634e-01	-4.510579e-06
5.550777632965818e-04	-1.691705e-01	-4.569389e-06
5.556047269446930e-04	-1.667464e-01	-4.628137e-06
5.561316905928043e-04	-1.642911e-01	-4.686823e-06
5.563059517087355e-04	-1.634714e-01	-4.705996e-06
5.564802128246667e-04	-1.626487e-01	-4.725202e-06
5.566544739405979e-04	-1.618232e-01	-4.744441e-06
