time	V(n001)	I(R1)
1.520816369619384e-03	6.178045e-05	-2.046000e-07
1.522412316325339e-03	8.398556e-05	-8.828142e-08
1.524501206797083e-03	8.198252e-05	8.989687e-08
1.525637787396105e-03	6.613950e-05	1.740732e-07
1.527297678134520e-03	2.983763e-05	2.537289e-07
1.528651281254444e-03	-5.772084e-06	2.700162e-07
1.529891282166063e-03	-3.732946e-05	2.432925e-07
1.531157072965281e-03	-6.345165e-05	1.795083e-07
1.532833806794851e-03	-8.209852e-05	5.748332e-08
1.533817860909940e-03	-8.294857e-05	-2.372468e-08
1.534999361235391e-03	-7.375109e-05	-1.162948e-07
1.536273464682146e-03	-5.298359e-05	-1.970308e-07
1.538022345913144e-03	-1.291015e-05	-2.546502e-07
1.539356265007981e-03	2.066163e-05	-2.494800e-07
1.540719846122635e-03	5.086759e-05	-2.007118e-07
1.542157344105508e-03	7.246131e-05	-1.120685e-07
1.543324904176660e-03	7.948124e-05	-2.336667e-08
1.544383383650065e-03	7.675139e-05	5.931833e-08
1.545426502632955e-03	6.593818e-05	1.337399e-07
1.546976773688232e-03	3.814450e-05	2.144184e-07
1.548394037285856e-03	5.268471e-06	2.451822e-07
1.549647646624907e-03	-2.458756e-05	2.330725e-07
1.550925024339809e-03	-5.080314e-05	1.849211e-07
1.552460793820868e-03	-7.107967e-05	9.132899e-08
1.554632219488201e-03	-7.196313e-05	-6.869288e-08
1.555736117948836e-03	-5.964505e-05	-1.413335e-07
1.557343505596288e-03	-3.038793e-05	-2.136915e-07
1.558722492689425e-03	6.962770e-07	-2.341633e-07
1.559966537268980e-03	2.851545e-05	-2.159927e-07
1.561223847254488e-03	5.198497e-05	-1.653857e-07
1.562844895332638e-03	6.980749e-05	-6.667087e-08
1.564920679218702e-03	6.697381e-05	7.917966e-08
1.566077113482754e-03	5.310823e-05	1.486131e-07
1.567764354753308e-03	2.205091e-05	2.120182e-07
1.569103000255009e-03	-7.100960e-06	2.220241e-07
1.570515117647116e-03	-3.600030e-05	1.915917e-07
1.571788966817292e-03	-5.608462e-05	1.329407e-07
1.573240093055506e-03	-6.794575e-05	4.294890e-08
1.574219176603356e-03	-6.822166e-05	-2.371068e-08
1.575295765198927e-03	-6.122172e-05	-9.338868e-08
1.576624865544134e-03	-4.348922e-05	-1.629734e-07
1.578310732641569e-03	-1.163254e-05	-2.094364e-07
1.579628329041705e-03	1.575680e-05	-2.067190e-07
1.580980785398511e-03	4.074848e-05	-1.685083e-07
1.582402114853702e-03	5.895393e-05	-9.765232e-08
1.583615323858695e-03	6.547087e-05	-2.217597e-08
1.584664730743736e-03	6.356740e-05	4.552956e-08
1.585686735672644e-03	5.520485e-05	1.062222e-07
1.587217490707100e-03	3.309686e-05	1.738062e-07
1.588662287635661e-03	5.681263e-06	2.018191e-07
1.589922458810444e-03	-1.913241e-05	1.933435e-07
1.591209220256390e-03	-4.112944e-05	1.545722e-07
1.592721469390907e-03	-5.808157e-05	7.955622e-08
1.594918420617498e-03	-5.962759e-05	-5.377079e-08
1.596007379929948e-03	-4.992917e-05	-1.134215e-07
1.597596730993672e-03	-2.646955e-05	-1.741324e-07
1.598986569101899e-03	-7.636359e-07	-1.930570e-07
1.600234071438286e-03	2.234587e-05	-1.795948e-07
1.601497625665685e-03	4.206092e-05	-1.389037e-07
1.603094447113170e-03	5.712624e-05	-5.971097e-08
1.605180706637736e-03	5.571747e-05	6.127009e-08
1.606317836218088e-03	4.492392e-05	1.184900e-07
1.607979064020623e-03	2.020502e-05	1.725864e-07
1.609333372857214e-03	-4.020082e-06	1.835459e-07
1.610575174697518e-03	-2.549213e-05	1.652217e-07
1.611842902317142e-03	-4.323972e-05	1.216547e-07
1.613521244504944e-03	-5.584779e-05	3.850208e-08
1.614509592728813e-03	-5.635951e-05	-1.694816e-08
1.615678479200875e-03	-5.011808e-05	-7.917852e-08
1.616961529766508e-03	-3.586917e-05	-1.343420e-07
1.618703109656105e-03	-8.704438e-06	-1.731563e-07
1.620036206976856e-03	1.410289e-05	-1.695577e-07
1.621398906228439e-03	3.461540e-05	-1.363635e-07
1.622837827887686e-03	4.928978e-05	-7.599714e-08
1.625062781797898e-03	5.216529e-05	4.047409e-08
1.626107046138748e-03	4.478937e-05	9.109759e-08
1.627658271491113e-03	2.586042e-05	1.458945e-07
1.629076206816098e-03	3.490110e-06	1.667028e-07
1.630331115082052e-03	-1.682083e-05	1.583381e-07
1.631609441200397e-03	-3.463093e-05	1.254516e-07
1.633147238464622e-03	-4.837777e-05	6.162666e-08
1.635314555775027e-03	-4.889396e-05	-4.697197e-08
1.636419989185828e-03	-4.047831e-05	-9.636934e-08
1.638029649933927e-03	-2.052319e-05	-1.454645e-07
1.639408913407007e-03	6.237485e-07	-1.591876e-07
1.640653903569003e-03	1.953598e-05	-1.466382e-07
1.641911934078443e-03	3.546178e-05	-1.120440e-07
1.643536170846861e-03	4.751314e-05	-4.465837e-08
1.645610714463716e-03	4.545643e-05	5.441185e-08
1.646770410586384e-03	3.593731e-05	1.016079e-07
1.648462271479286e-03	1.469543e-05	1.444396e-07
1.649799728915529e-03	-5.115234e-06	1.508459e-07
1.651211559322361e-03	-2.471521e-05	1.297880e-07
1.652491493680014e-03	-3.834150e-05	8.943400e-08
1.653930155476650e-03	-4.622272e-05	2.860400e-08
1.654912305562263e-03	-4.634536e-05	-1.685457e-08
1.655972241812703e-03	-4.162233e-05	-6.347502e-08
1.657313734174438e-03	-2.943355e-05	-1.111358e-07
1.658989844803819e-03	-7.873446e-06	-1.424013e-07
1.660306230455268e-03	1.072949e-05	-1.405213e-07
1.661657600433526e-03	2.770425e-05	-1.145518e-07
1.663079828604029e-03	4.008565e-05	-6.634447e-08
1.665342535869458e-03	4.321049e-05	3.100281e-08
1.666365106168540e-03	3.751679e-05	7.227785e-08
1.667896187404169e-03	2.247610e-05	1.182050e-07
1.669339728888450e-03	3.851081e-06	1.372068e-07
1.670601103338313e-03	-1.303260e-05	1.314158e-07
1.671888937328831e-03	-2.799207e-05	1.049992e-07
1.673401778978855e-03	-3.950404e-05	5.394389e-08
1.675597116810856e-03	-4.052920e-05	-3.663679e-08
1.676686669847199e-03	-3.392169e-05	-7.719571e-08
1.678276835576527e-03	-1.795460e-05	-1.184417e-07
1.679667953924794e-03	-4.590317e-07	-1.312493e-07
1.680917169800693e-03	1.526655e-05	-1.220002e-07
1.682182126489223e-03	2.866380e-05	-9.421498e-08
1.683780594445928e-03	3.887030e-05	-4.023934e-08
1.685862453449282e-03	3.785557e-05	4.183602e-08
1.687000541386230e-03	3.049259e-05	8.072916e-08
1.688664066540037e-03	1.364262e-05	1.174388e-07
1.690019279423841e-03	-2.842010e-06	1.247571e-07
1.691264059514472e-03	-1.745883e-05	1.121219e-07
1.692534949687642e-03	-2.951320e-05	8.227371e-08
1.694216018877629e-03	-3.800627e-05	2.552139e-08
1.695211545709207e-03	-3.827774e-05	-1.244959e-08
1.696359469857148e-03	-3.404975e-05	-5.396261e-08
1.697657746852879e-03	-2.421123e-05	-9.178210e-08
1.699387246815369e-03	-5.831092e-06	-1.177608e-07
1.700718745364243e-03	9.653912e-06	-1.152156e-07
1.702079756428096e-03	2.356990e-05	-9.260634e-08
1.703521139293904e-03	3.354065e-05	-5.144712e-08
1.705744307455480e-03	3.544984e-05	2.768570e-08
1.706790507771071e-03	3.040640e-05	6.213461e-08
1.708343347648834e-03	1.749822e-05	9.932821e-08
1.709762114507324e-03	2.270661e-06	1.133515e-07
1.711018891876955e-03	-1.155027e-05	1.075200e-07
1.712298530443886e-03	-2.364290e-05	8.500233e-08
1.713839623604591e-03	-3.294596e-05	4.139700e-08
1.716000456146734e-03	-3.320940e-05	-3.222759e-08
1.717108307493123e-03	-2.744160e-05	-6.582340e-08
1.718721597913401e-03	-1.380583e-05	-9.909530e-08
1.720101134738631e-03	5.849558e-07	-1.082145e-07
1.721347252780881e-03	1.343801e-05	-9.947721e-08
1.722606278669987e-03	2.423209e-05	-7.576305e-08
1.724235413182682e-03	3.235913e-05	-2.966516e-08
1.726307880807450e-03	3.082388e-05	3.759114e-08
1.727472381668080e-03	2.425863e-05	6.966356e-08
1.729171350575115e-03	9.685603e-06	9.849879e-08
1.730506969407554e-03	-3.773318e-06	1.024469e-07
1.731918331671962e-03	-1.704835e-05	8.775327e-08
1.733207384453845e-03	-2.628086e-05	5.982619e-08
1.734627318736706e-03	-3.145528e-05	1.883488e-08
1.736648991574975e-03	-2.829844e-05	-4.314107e-08
1.738009812803705e-03	-1.986992e-05	-7.591532e-08
1.739671299295401e-03	-5.309793e-06	-9.683316e-08
1.740985816571559e-03	7.318985e-06	-9.551249e-08
1.742335477878255e-03	1.884183e-05	-7.785807e-08
1.743759308194418e-03	2.726290e-05	-4.503524e-08
1.746021849438845e-03	2.937059e-05	2.114574e-08
1.747045525122000e-03	2.548793e-05	4.922443e-08
1.748577301667898e-03	1.524643e-05	8.042243e-08
1.750018336893158e-03	2.602186e-06	9.328260e-08
1.751281339527281e-03	-8.888910e-06	8.931233e-08
1.752570594325503e-03	-1.906216e-05	7.129425e-08
1.754084493710416e-03	-2.687526e-05	3.652189e-08
1.756277378256635e-03	-2.754372e-05	-2.499654e-08
1.757367900487826e-03	-2.303811e-05	-5.257709e-08
1.758959364641584e-03	-1.216219e-05	-8.058704e-08
1.760352297117317e-03	-2.483648e-07	-8.923030e-08
1.761604011808442e-03	1.045712e-05	-8.284105e-08
1.762870993071515e-03	1.955827e-05	-6.382669e-08
1.764472016850891e-03	2.645966e-05	-2.698891e-08
1.766547176011637e-03	2.571315e-05	2.863054e-08
1.767686705215088e-03	2.067991e-05	5.506373e-08
1.769353750248139e-03	9.177344e-06	7.995068e-08
1.770710248600406e-03	-2.044255e-06	8.478869e-08
1.771959500552659e-03	-1.200081e-05	7.601567e-08
1.773235104579630e-03	-2.018292e-05	5.548874e-08
1.774920301559453e-03	-2.587572e-05	1.667974e-08
1.777043092130830e-03	-2.312567e-05	-3.682475e-08
1.778365138603965e-03	-1.627475e-05	-6.286902e-08
1.780076586393998e-03	-3.867769e-06	-8.010538e-08
1.781405622688774e-03	6.637837e-06	-7.826455e-08
1.782764013454183e-03	1.606766e-05	-6.284310e-08
1.784209417965618e-03	2.283777e-05	-3.472612e-08
1.786429491444647e-03	2.408274e-05	1.901344e-08
1.787478858627354e-03	2.062288e-05	4.246942e-08
1.789034398679883e-03	1.180241e-05	6.768826e-08
1.790454175405163e-03	1.431296e-06	7.708258e-08
1.791713639590090e-03	-7.975995e-06	7.296096e-08
1.792995090702208e-03	-1.617966e-05	5.748380e-08
1.794541463529748e-03	-2.245993e-05	2.760845e-08
1.796692108859674e-03	-2.254296e-05	-2.222415e-08
1.797803689980259e-03	-1.857402e-05	-4.507639e-08
1.799422736366037e-03	-9.228773e-06	-6.758312e-08
1.800802503989309e-03	5.680922e-07	-7.355784e-08
1.802050182482068e-03	9.300014e-06	-6.740155e-08
1.803310563574107e-03	1.660335e-05	-5.107735e-08
1.804947313342381e-03	2.205799e-05	-1.943804e-08
1.807016109445375e-03	2.087347e-05	2.617229e-08
1.808187554033483e-03	1.631434e-05	4.795406e-08
1.809897545837986e-03	6.269998e-06	6.726339e-08
1.811233234781340e-03	-2.887638e-06	6.952219e-08
1.812643358778933e-03	-1.185429e-05	5.912802e-08
1.813947493776658e-03	-1.809667e-05	3.959785e-08
1.817326880518350e-03	-1.923943e-05	-2.932529e-08
1.818721118608829e-03	-1.334026e-05	-5.203689e-08
1.820358959786956e-03	-3.546510e-06	-6.586566e-08
1.821670112372471e-03	5.016664e-06	-6.490186e-08
1.823016593901688e-03	1.282644e-05	-5.288899e-08
1.824443772805463e-03	1.855305e-05	-3.049673e-08
1.827731444484656e-03	1.729982e-05	3.360201e-08
1.829264916079439e-03	1.031214e-05	5.477313e-08
1.830700590318357e-03	1.740924e-06	6.342523e-08
1.831965625248266e-03	-6.081514e-06	6.067970e-08
1.833256534303438e-03	-1.299665e-05	4.836555e-08
1.834772704758435e-03	-1.829415e-05	2.464430e-08
1.836961429612833e-03	-1.871386e-05	-1.710749e-08
1.838053792213588e-03	-1.563334e-05	-3.586726e-08
1.839647637074124e-03	-8.211933e-06	-5.486991e-08
1.841042945688648e-03	-9.379460e-08	-6.066442e-08
1.842298248942022e-03	7.197022e-06	-5.620598e-08
1.843568045797967e-03	1.337436e-05	-4.314528e-08
1.845173455656528e-03	1.802530e-05	-1.794049e-08
1.847245852059445e-03	1.743837e-05	1.981205e-08
1.848390822055296e-03	1.396115e-05	3.778782e-08
1.850065001967105e-03	6.064080e-06	5.455059e-08
1.851421120003432e-03	-1.570770e-06	5.759718e-08
1.852680688950997e-03	-8.368810e-06	5.133739e-08
1.853966649893759e-03	-1.390606e-05	3.701491e-08
1.855662178750054e-03	-1.764701e-05	1.026500e-08
1.857736938875502e-03	-1.568359e-05	-2.526169e-08
1.859119177641225e-03	-1.074638e-05	-4.352769e-08
1.860788847763564e-03	-2.448947e-06	-5.454353e-08
1.862109862168730e-03	4.645939e-06	-5.309229e-08
1.863459922371928e-03	1.099528e-05	-4.253378e-08
1.864915983892887e-03	1.558630e-05	-2.318148e-08
1.868185877054561e-03	1.393497e-05	2.926356e-08
1.869748277535605e-03	7.862180e-06	4.629146e-08
1.871167503580605e-03	7.951064e-07	5.243477e-08
1.872430388229461e-03	-5.604701e-06	4.939774e-08
1.873713430666570e-03	-1.114589e-05	3.865192e-08
1.875271826951528e-03	-1.535376e-05	1.800339e-08
1.877401461464929e-03	-1.527621e-05	-1.556183e-08
1.878520713680388e-03	-1.250869e-05	-3.111077e-08
1.880152077096775e-03	-6.047365e-06	-4.624642e-08
1.881530419453802e-03	6.220644e-07	-4.998529e-08
1.882779474341738e-03	6.541309e-06	-4.551147e-08
1.884040816022371e-03	1.145268e-05	-3.416308e-08
1.885693090857437e-03	1.506805e-05	-1.225308e-08
1.887944302468912e-03	1.369126e-05	2.114342e-08
1.889133660569410e-03	1.018970e-05	3.534492e-08
1.890725008533326e-03	3.583688e-06	4.630410e-08
1.892035232663296e-03	-2.535069e-06	4.699099e-08
1.893403368969834e-03	-8.378614e-06	3.952517e-08
1.894755145876858e-03	-1.262025e-05	2.533207e-08
1.898041447330570e-03	-1.299895e-05	-2.042650e-08
1.899513050034423e-03	-8.660808e-06	-3.636358e-08
1.901117465221628e-03	-2.051275e-06	-4.495678e-08
1.902423156955764e-03	3.735916e-06	-4.385691e-08
1.903761077214774e-03	8.951021e-06	-3.536983e-08
1.905214644662695e-03	1.278632e-05	-1.957165e-08
1.908496163679522e-03	1.155095e-05	2.384448e-08
1.910051010965440e-03	6.605063e-06	3.795948e-08
1.911477051628158e-03	7.647308e-07	4.321428e-08
1.912744072289547e-03	-4.535399e-06	4.082547e-08
1.914032138565027e-03	-9.138836e-06	3.201882e-08
1.915582098892963e-03	-1.262584e-05	1.515178e-08
1.917720396567479e-03	-1.261747e-05	-1.262995e-08
1.918835303798679e-03	-1.036673e-05	-2.544246e-08
1.920460393011915e-03	-5.086263e-06	-3.799873e-08
1.921844870510108e-03	4.298749e-07	-4.122205e-08
1.923098365190644e-03	5.334460e-06	-3.760921e-08
1.924364337563276e-03	9.411697e-06	-2.827515e-08
1.926942551712324e-03	1.270728e-05	1.389227e-09
1.928119234320038e-03	1.156096e-05	1.566718e-08
1.929314533813809e-03	8.837638e-06	2.785841e-08
1.931048275629684e-03	3.014378e-06	3.813262e-08
1.932394364089685e-03	-2.162867e-06	3.870568e-08
1.933795917468631e-03	-7.069583e-06	3.223574e-08
1.935147560603564e-03	-1.050522e-05	2.035826e-08
1.938416450120831e-03	-1.065595e-05	-1.720821e-08
1.939896919213697e-03	-7.009697e-06	-3.028500e-08
1.941510612131134e-03	-1.500031e-06	-3.715097e-08
1.942820966785691e-03	3.280033e-06	-3.598469e-08
1.944160357931050e-03	7.541965e-06	-2.873723e-08
1.945631060594828e-03	1.065083e-05	-1.535914e-08
1.948900781357872e-03	9.394280e-06	2.024927e-08
1.950472640784927e-03	5.195706e-06	3.171611e-08
1.951891656106309e-03	3.751918e-07	3.566866e-08
1.953159641638373e-03	-3.979809e-06	3.338331e-08
1.954445300703637e-03	-7.713396e-06	2.586654e-08
1.957010693650765e-03	-1.101909e-05	8.498948e-10
1.959248692982874e-03	-8.394621e-06	-2.156726e-08
1.960897359198186e-03	-3.901816e-06	-3.170344e-08
1.962274481271831e-03	6.411800e-07	-3.394853e-08
1.963525865829343e-03	4.649292e-06	-3.063832e-08
1.964788989149921e-03	7.937620e-06	-2.268888e-08
1.968643632460606e-03	9.274916e-06	1.457247e-08
1.969901220345993e-03	6.709891e-06	2.462360e-08
1.971663919992726e-03	1.646633e-06	3.198855e-08
1.973019801942133e-03	-2.638286e-06	3.131625e-08
1.974403293494812e-03	-6.471900e-06	2.501426e-08
1.975842478277320e-03	-9.150456e-06	1.377242e-08
1.979100413854362e-03	-8.245192e-06	-1.699910e-08
1.980657811571863e-03	-4.711113e-06	-2.708812e-08
1.982091108019193e-03	-5.223563e-07	-3.083868e-08
1.983365193113760e-03	3.277400e-06	-2.908356e-08
1.984659517212529e-03	6.565706e-06	-2.271338e-08
1.987238103566642e-03	9.535618e-06	-1.080857e-09
1.989457193274816e-03	7.368813e-06	1.826390e-08
1.991087760134150e-03	3.574262e-06	2.718553e-08
1.992476602141435e-03	-3.777710e-07	2.940515e-08
1.993735406307116e-03	-3.883685e-06	2.672295e-08
1.995006488521315e-03	-6.781802e-06	1.994457e-08
1.998890189206833e-03	-8.049380e-06	-1.247045e-08
2.000000000000000e-03	-6.149228e-06	-2.034937e-08
