time	I(R1)
2.201719054140152e-03	-7.111351e-09
2.202613741860567e-03	-9.417827e-09
2.205403785321580e-03	-9.949179e-09
2.209246564693998e-03	-1.374920e-10
2.211496094531838e-03	6.579273e-09
2.213166385244701e-03	9.576103e-09
2.215875424736599e-03	8.971246e-09
2.222392199002527e-03	-7.907218e-09
2.224040117903258e-03	-9.655873e-09
2.226794619572682e-03	-7.125293e-09
2.227906380897495e-03	-3.677087e-09
2.229018142222307e-03	-5.985038e-10
2.230129903547120e-03	2.110456e-09
2.231241664871932e-03	4.449792e-09
2.232353426196744e-03	6.419505e-09
2.233465187521557e-03	8.019595e-09
2.234576948846369e-03	9.250062e-09
2.237215456604164e-03	6.100199e-09
2.238391529711683e-03	2.404410e-09
2.239567602819202e-03	-7.544933e-10
2.240743675926721e-03	-3.376510e-09
2.241919749034240e-03	-5.461641e-09
2.243095822141759e-03	-7.009885e-09
2.244271895249277e-03	-8.021243e-09
2.245447968356796e-03	-8.495714e-09
2.249423088075864e-03	-6.489649e-10
2.253132406650235e-03	7.472697e-09
2.255945506865517e-03	7.741100e-09
2.257072811312657e-03	5.340705e-09
2.258200115759796e-03	3.005814e-09
2.259327420206936e-03	7.364269e-10
2.260454724654076e-03	-1.467455e-09
2.261582029101216e-03	-3.605833e-09
2.262709333548356e-03	-5.678707e-09
2.263836637995495e-03	-7.686076e-09
2.266718151083836e-03	-6.569862e-09
2.267809758259851e-03	-3.999244e-09
2.268901365435865e-03	-1.613239e-09
2.269992972611880e-03	5.881535e-10
2.271084579787895e-03	2.604933e-09
2.272176186963910e-03	4.437099e-09
2.273267794139925e-03	6.084653e-09
2.274359401315939e-03	7.547594e-09
2.277132767870462e-03	5.783110e-09
2.278435309649562e-03	2.434953e-09
2.279737851428661e-03	-3.899434e-10
2.281040393207760e-03	-2.691578e-09
2.282342934986860e-03	-4.469950e-09
2.283645476765959e-03	-5.725061e-09
2.284948018545058e-03	-6.456911e-09
2.286250560324158e-03	-6.665498e-09
2.287392173334134e-03	-4.518541e-09
2.288533786344109e-03	-2.449374e-09
2.289675399354085e-03	-4.579973e-10
2.290817012364060e-03	1.455590e-09
2.291958625374036e-03	3.291387e-09
2.293100238384011e-03	5.049394e-09
2.294241851393987e-03	6.729611e-09
2.297073762785580e-03	5.571585e-09
2.298384034673526e-03	2.608511e-09
2.299694306561472e-03	7.270327e-11
2.301004578449418e-03	-2.035837e-09
2.302314850337364e-03	-3.717111e-09
2.303625122225310e-03	-4.971118e-09
2.304935394113256e-03	-5.797857e-09
2.306245666001202e-03	-6.197330e-09
2.307563977555924e-03	-3.833709e-09
2.308882289110645e-03	-1.664181e-09
2.310200600665366e-03	3.112518e-10
2.311518912220087e-03	2.092591e-09
2.312837223774808e-03	3.679835e-09
2.314155535329529e-03	5.072985e-09
2.315473846884251e-03	6.272041e-09
2.319859645903529e-03	8.526089e-10
2.323458227803902e-03	-5.041762e-09
2.326684368609279e-03	-5.461401e-09
2.328060268356014e-03	-3.007470e-09
2.329436168102749e-03	-8.497891e-10
2.330812067849485e-03	1.011643e-09
2.332187967596219e-03	2.576825e-09
2.333563867342954e-03	3.845759e-09
2.334939767089689e-03	4.818443e-09
2.336315666836424e-03	5.494878e-09
2.337635581579259e-03	3.580478e-09
2.338955496322094e-03	1.783093e-09
2.340275411064929e-03	1.027234e-10
2.341595325807763e-03	-1.460632e-09
2.342915240550598e-03	-2.906972e-09
2.344235155293433e-03	-4.236297e-09
2.345555070036268e-03	-5.448608e-09
2.349983214389016e-03	-1.033287e-09
2.351794591943638e-03	1.924806e-09
2.353605969498260e-03	3.808136e-09
2.355417347052883e-03	4.616704e-09
2.357228724607505e-03	4.350510e-09
2.359040102162128e-03	3.009553e-09
2.360851479716750e-03	5.938338e-10
2.362662857271373e-03	-2.896648e-09
2.365794828006450e-03	-4.947041e-09
2.370305322755956e-03	-7.521834e-10
2.372122748709410e-03	1.850705e-09
2.373940174662863e-03	3.487740e-09
2.375757600616316e-03	4.158922e-09
2.377575026569770e-03	3.864249e-09
2.379392452523223e-03	2.603723e-09
2.381209878476677e-03	3.773427e-10
2.383027304430130e-03	-2.814891e-09
2.387673406320518e-03	-3.834440e-09
2.389330266256799e-03	-1.241541e-09
2.390987126193080e-03	7.791110e-10
2.392643986129361e-03	2.227516e-09
2.394300846065642e-03	3.103675e-09
2.395957706001923e-03	3.407586e-09
2.397614565938204e-03	3.139251e-09
2.399271425874485e-03	2.298669e-09
2.401282258449532e-03	-5.972411e-10
2.403293091024580e-03	-2.522716e-09
2.405303923599627e-03	-3.477756e-09
2.407314756174674e-03	-3.462361e-09
2.409325588749722e-03	-2.476531e-09
2.411336421324769e-03	-5.202652e-10
2.413347253899817e-03	2.406435e-09
2.418307157101522e-03	3.142756e-09
2.420484566320792e-03	2.099023e-10
2.422661975540063e-03	-1.792530e-09
2.424839384759334e-03	-2.864541e-09
2.427016793978604e-03	-3.006130e-09
2.429194203197875e-03	-2.217298e-09
2.431371612417146e-03	-4.980441e-10
2.433549021636416e-03	2.151632e-09
2.438637841868964e-03	2.801168e-09
2.440814130271622e-03	1.492197e-10
2.442990418674279e-03	-1.656338e-09
2.445166707076937e-03	-2.615503e-09
2.447342995479595e-03	-2.728278e-09
2.449519283882252e-03	-1.994661e-09
2.451695572284909e-03	-4.146525e-10
2.453871860687567e-03	2.011747e-09
2.459072416772174e-03	2.434695e-09
2.461238210660324e-03	5.444100e-11
2.463404004548474e-03	-1.558039e-09
2.465569798436624e-03	-2.402746e-09
2.467735592324773e-03	-2.479678e-09
2.469901386212923e-03	-1.788836e-09
2.472067180101073e-03	-3.302199e-10
2.474232973989223e-03	1.896170e-09
2.479567726657669e-03	2.076784e-09
2.481810052904909e-03	-5.357546e-11
2.484052379152150e-03	-1.470799e-09
2.486294705399391e-03	-2.174887e-09
2.488537031646632e-03	-2.165839e-09
2.490779357893872e-03	-1.443656e-09
2.493021684141113e-03	-8.336406e-12
2.495264010388354e-03	2.140119e-09
2.500518697495809e-03	1.472533e-09
2.502769933441359e-03	-2.878158e-10
2.505021169386908e-03	-1.425848e-09
2.507272405332458e-03	-1.941565e-09
2.509523641278007e-03	-1.834965e-09
2.511774877223556e-03	-1.106050e-09
2.514026113169106e-03	2.451815e-10
2.516277349114656e-03	2.218729e-09
2.518024272645776e-03	1.661816e-09
2.519771196176897e-03	1.078320e-09
2.521518119708018e-03	4.682407e-10
2.523265043239138e-03	-1.684224e-10
2.525011966770259e-03	-8.316690e-10
2.526758890301380e-03	-1.521499e-09
2.528505813832500e-03	-2.237913e-09
2.531298960834308e-03	-4.867382e-10
2.534092107836116e-03	6.876120e-10
2.536885254837924e-03	1.285138e-09
2.539678401839732e-03	1.305839e-09
2.542471548841540e-03	7.497163e-10
2.545264695843348e-03	-3.832310e-10
2.548057842845156e-03	-2.093003e-09
2.550903115731933e-03	-4.888362e-10
2.553748388618709e-03	5.902913e-10
2.556593661505486e-03	1.144380e-09
2.559438934392263e-03	1.173430e-09
2.562284207279040e-03	6.774406e-10
2.565129480165817e-03	-3.435874e-10
2.567974753052594e-03	-1.889654e-09
2.570881500607305e-03	-4.588895e-10
2.573788248162017e-03	5.030839e-10
2.576694995716729e-03	9.962662e-10
2.579601743271441e-03	1.020657e-09
2.582508490826153e-03	5.762569e-10
2.585415238380865e-03	-3.369346e-10
2.588321985935576e-03	-1.718917e-09
2.591427704870706e-03	-4.977652e-10
2.594533423805835e-03	3.268739e-10
2.597639142740965e-03	7.550000e-10
2.600744861676094e-03	7.866130e-10
2.603850580611224e-03	4.217130e-10
2.606956299546353e-03	-3.397000e-10
2.610062018481482e-03	-1.497626e-09
2.612864410696148e-03	-3.270031e-10
2.615666802910814e-03	4.568643e-10
2.618469195125480e-03	8.539761e-10
2.621271587340146e-03	8.643324e-10
2.624073979554812e-03	4.879330e-10
2.626876371769478e-03	-2.752219e-10
2.629678763984144e-03	-1.425132e-09
2.632625145465861e-03	-3.644881e-10
2.635571526947578e-03	3.493176e-10
2.638517908429295e-03	7.162848e-10
2.641464289911011e-03	7.364134e-10
2.644410671392728e-03	4.097035e-10
2.647357052874445e-03	-2.638450e-10
2.650303434356162e-03	-1.284232e-09
2.653254331086236e-03	-3.320429e-10
2.656205227816310e-03	3.091822e-10
2.659156124546384e-03	6.394432e-10
2.662107021276458e-03	6.587402e-10
2.665057918006532e-03	3.670731e-10
2.668008814736606e-03	-2.355579e-10
2.670959711466680e-03	-1.149153e-09
2.673824433070607e-03	-2.717460e-10
2.676689154674533e-03	3.171547e-10
2.679553876278459e-03	6.175489e-10
2.682418597882386e-03	6.294368e-10
2.685283319486313e-03	3.528182e-10
2.688148041090239e-03	-2.123067e-10
2.691012762694165e-03	-1.065938e-09
2.694112824266366e-03	-3.349330e-10
2.697212885838567e-03	1.635380e-10
2.700312947410769e-03	4.294748e-10
2.703413008982970e-03	4.628775e-10
2.706513070555171e-03	2.637461e-10
2.709613132127372e-03	-1.679195e-10
2.712713193699573e-03	-8.321191e-10
2.715768600338356e-03	-2.734129e-10
2.718824006977140e-03	1.113202e-10
2.721879413615923e-03	3.220802e-10
2.724934820254706e-03	3.588671e-10
2.727990226893489e-03	2.216810e-10
2.731045633532272e-03	-8.947832e-11
2.734101040171055e-03	-5.746107e-10
2.737390537783112e-03	-3.117079e-10
2.740680035395168e-03	-1.043079e-10
2.743969533007224e-03	4.758928e-11
2.747259030619280e-03	1.439837e-10
2.750548528231336e-03	1.848754e-10
2.753838025843392e-03	1.702643e-10
2.757127523455449e-03	1.001504e-10
2.785026622800084e-03	8.938638e-11
2.812925722144720e-03	6.742476e-11
2.840824821489356e-03	3.426552e-11
2.868723920833992e-03	-1.009134e-11
2.896623020178628e-03	-6.564582e-11
2.924522119523264e-03	-1.323979e-10
2.952421218867900e-03	-2.103476e-10
5.000000000000000e-03	1.411195e-14
